source_idc_sha256,address,end_address,size,body_ranges,name,prototype,flags,binary_kind
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C51A0,0x004C51A5,5,0x004C51A0-0x004C51A5,sub_4C51A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C51B0,0x004C51B3,3,0x004C51B0-0x004C51B3,sub_4C51B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C51C0,0x004C51CF,15,0x004C51C0-0x004C51CF,sub_4C51C0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C51D0,0x004C51DF,15,0x004C51D0-0x004C51DF,sub_4C51D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C51E0,0x004C51F2,18,0x004C51E0-0x004C51F2,sub_4C51E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5200,0x004C5220,32,0x004C5200-0x004C5220,sub_4C5200,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5220,0x004C5232,18,0x004C5220-0x004C5232,sub_4C5220,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5240,0x004C5277,55,0x004C5240-0x004C5277,sub_4C5240,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5280,0x004C531C,156,0x004C5280-0x004C531C,sub_4C5280,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5320,0x004C537F,95,0x004C5320-0x004C537F,sub_4C5320,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5380,0x004C539C,28,0x004C5380-0x004C539C,sub_4C5380,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C53A0,0x004C5400,96,0x004C53A0-0x004C5400,sub_4C53A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5400,0x004C545D,93,0x004C5400-0x004C545D,sub_4C5400,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5460,0x004C5481,33,0x004C5460-0x004C5481,sub_4C5460,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5490,0x004C54AB,27,0x004C5490-0x004C54AB,sub_4C5490,void __thiscall sub_4C5490(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C54B0,0x004C54BF,15,0x004C54B0-0x004C54BF,sub_4C54B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C54C0,0x004C54E0,32,0x004C54C0-0x004C54E0,sub_4C54C0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C54E0,0x004C5500,32,0x004C54E0-0x004C5500,sub_4C54E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5500,0x004C5523,35,0x004C5500-0x004C5523,sub_4C5500,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5530,0x004C5542,18,0x004C5530-0x004C5542,sub_4C5530,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5550,0x004C557B,43,0x004C5550-0x004C557B,sub_4C5550,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5580,0x004C55AB,43,0x004C5580-0x004C55AB,sub_4C5580,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C55B0,0x004C55D3,35,0x004C55B0-0x004C55D3,sub_4C55B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C55E0,0x004C5603,35,0x004C55E0-0x004C5603,sub_4C55E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5610,0x004C5633,35,0x004C5610-0x004C5633,sub_4C5610,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5640,0x004C5663,35,0x004C5640-0x004C5663,sub_4C5640,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5670,0x004C5693,35,0x004C5670-0x004C5693,sub_4C5670,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C56A0,0x004C56C3,35,0x004C56A0-0x004C56C3,sub_4C56A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C56D0,0x004C5707,55,0x004C56D0-0x004C5707,sub_4C56D0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5710,0x004C5737,39,0x004C5710-0x004C5737,sub_4C5710,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5740,0x004C577C,60,0x004C5740-0x004C577C,sub_4C5740,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C57A0,0x004C57E4,68,0x004C57A0-0x004C57E4,sub_4C57A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C57F0,0x004C5823,51,0x004C57F0-0x004C5823,sub_4C57F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5830,0x004C5833,3,0x004C5830-0x004C5833,sub_4C5830,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5840,0x004C5845,5,0x004C5840-0x004C5845,sub_4C5840,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5850,0x004C5855,5,0x004C5850-0x004C5855,sub_4C5850,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5860,0x004C5863,3,0x004C5860-0x004C5863,nullsub_195,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5870,0x004C5873,3,0x004C5870-0x004C5873,sub_4C5870,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5880,0x004C5883,3,0x004C5880-0x004C5883,nullsub_196,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5890,0x004C5895,5,0x004C5890-0x004C5895,sub_4C5890,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C58A0,0x004C58A3,3,0x004C58A0-0x004C58A3,sub_4C58A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C58B0,0x004C58B1,1,0x004C58B0-0x004C58B1,nullsub_197,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C58C0,0x004C58C3,3,0x004C58C0-0x004C58C3,nullsub_198,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C58D0,0x004C58D3,3,0x004C58D0-0x004C58D3,sub_4C58D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C58E0,0x004C58E1,1,0x004C58E0-0x004C58E1,nullsub_199,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C58F0,0x004C58F1,1,0x004C58F0-0x004C58F1,nullsub_200,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5900,0x004C590F,15,0x004C5900-0x004C590F,sub_4C5900,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5910,0x004C591F,15,0x004C5910-0x004C591F,sub_4C5910,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5920,0x004C5932,18,0x004C5920-0x004C5932,sub_4C5920,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5940,0x004C597C,60,0x004C5940-0x004C597C,sub_4C5940,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C59A0,0x004C59D7,55,0x004C59A0-0x004C59D7,sub_4C59A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C59E0,0x004C5A07,39,0x004C59E0-0x004C5A07,sub_4C59E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5A10,0x004C5A4D,61,0x004C5A10-0x004C5A4D,sub_4C5A10,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5A50,0x004C5A71,33,0x004C5A50-0x004C5A71,sub_4C5A50,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5A80,0x004C5AA0,32,0x004C5A80-0x004C5AA0,sub_4C5A80,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5AA0,0x004C5AC0,32,0x004C5AA0-0x004C5AC0,sub_4C5AA0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5AC0,0x004C5AC3,3,0x004C5AC0-0x004C5AC3,sub_4C5AC0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5AD0,0x004C5AD5,5,0x004C5AD0-0x004C5AD5,sub_4C5AD0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5AE0,0x004C5AE5,5,0x004C5AE0-0x004C5AE5,sub_4C5AE0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5AF0,0x004C5AF5,5,0x004C5AF0-0x004C5AF5,sub_4C5AF0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B00,0x004C5B03,3,0x004C5B00-0x004C5B03,sub_4C5B00,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B10,0x004C5B11,1,0x004C5B10-0x004C5B11,nullsub_201,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B20,0x004C5B23,3,0x004C5B20-0x004C5B23,nullsub_202,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B30,0x004C5B33,3,0x004C5B30-0x004C5B33,sub_4C5B30,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B40,0x004C5B41,1,0x004C5B40-0x004C5B41,nullsub_203,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B50,0x004C5B51,1,0x004C5B50-0x004C5B51,nullsub_204,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B60,0x004C5B6F,15,0x004C5B60-0x004C5B6F,sub_4C5B60,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B70,0x004C5B7F,15,0x004C5B70-0x004C5B7F,sub_4C5B70,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5B80,0x004C5BEF,111,0x004C5B80-0x004C5BEF,sub_4C5B80,void __thiscall sub_4C5B80(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5BF0,0x004C5C4A,90,0x004C5BF0-0x004C5C4A,sub_4C5BF0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5C50,0x004C5C66,22,0x004C5C50-0x004C5C66,sub_4C5C50,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5C70,0x004C5C7A,10,0x004C5C70-0x004C5C7A,unknown_libname_268,void __cdecl unknown_libname_268();,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5C80,0x004C5C96,22,0x004C5C80-0x004C5C96,sub_4C5C80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5CA0,0x004C5CAA,29,0x004C5780-0x004C5793;0x004C5CA0-0x004C5CAA,unknown_libname_269,void __cdecl unknown_libname_269();,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5CB0,0x004C5CC6,22,0x004C5CB0-0x004C5CC6,sub_4C5CB0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5CD0,0x004C5CDA,29,0x004C5980-0x004C5993;0x004C5CD0-0x004C5CDA,unknown_libname_270,void __cdecl unknown_libname_270();,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5CE0,0x004C5D8E,174,0x004C5CE0-0x004C5D8E,sub_4C5CE0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5D90,0x004C5E42,178,0x004C5D90-0x004C5E42,sub_4C5D90,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5E50,0x004C5F68,280,0x004C5E50-0x004C5F68,sub_4C5E50,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C5FE0,0x004C5FF2,18,0x004C5FE0-0x004C5FF2,sub_4C5FE0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6080,0x004C611A,172,0x004C6080-0x004C611A;0x00659ED0-0x00659EE2,sub_4C6080,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6120,0x004C61D4,198,0x004C6120-0x004C61D4;0x00659EE2-0x00659EF4,sub_4C6120,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C61E0,0x004C6260,128,0x004C61E0-0x004C6260,sub_4C61E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6280,0x004C6361,225,0x004C6280-0x004C6361,sub_4C6280,int __stdcall sub_4C6280(char *Source);,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6370,0x004C63C1,81,0x004C6370-0x004C63C1,sub_4C6370,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C63D0,0x004C642C,92,0x004C63D0-0x004C642C,sub_4C63D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6430,0x004C6438,8,0x004C6430-0x004C6438,sub_4C6430,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6440,0x004C6472,50,0x004C6440-0x004C6472,sub_4C6440,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6480,0x004C6492,18,0x004C6480-0x004C6492,sub_4C6480,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C64A0,0x004C64BC,28,0x004C64A0-0x004C64BC,sub_4C64A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C64C0,0x004C64CF,15,0x004C64C0-0x004C64CF,sub_4C64C0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C64D0,0x004C64E2,18,0x004C64D0-0x004C64E2,sub_4C64D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C64F0,0x004C6502,18,0x004C64F0-0x004C6502,sub_4C64F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6510,0x004C6532,34,0x004C6510-0x004C6532,sub_4C6510,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6540,0x004C655A,26,0x004C6540-0x004C655A,sub_4C6540,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6560,0x004C657A,26,0x004C6560-0x004C657A,sub_4C6560,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6580,0x004C65A8,40,0x004C6580-0x004C65A8,sub_4C6580,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C65B0,0x004C65D9,41,0x004C65B0-0x004C65D9,sub_4C65B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C65E0,0x004C65F9,25,0x004C65E0-0x004C65F9,sub_4C65E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6600,0x004C6620,32,0x004C6600-0x004C6620,sub_4C6600,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6620,0x004C6639,25,0x004C6620-0x004C6639,sub_4C6620,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6640,0x004C665F,31,0x004C6640-0x004C665F,sub_4C6640,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6660,0x004C6681,33,0x004C6660-0x004C6681,sub_4C6660,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6690,0x004C669F,15,0x004C6690-0x004C669F,sub_4C6690,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C66A0,0x004C66AF,15,0x004C66A0-0x004C66AF,sub_4C66A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C66B0,0x004C66E0,48,0x004C66B0-0x004C66E0,sub_4C66B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C66E0,0x004C67B6,232,0x004C66E0-0x004C67B6;0x00659EF4-0x00659F06,sub_4C66E0,void __thiscall sub_4C66E0(void *);,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C67C0,0x004C68EC,326,0x004C67C0-0x004C68EC;0x00659F06-0x00659F20,sub_4C67C0,void __thiscall sub_4C67C0(void *);,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C68F0,0x004C6913,35,0x004C68F0-0x004C6913,sub_4C68F0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6920,0x004C69AD,141,0x004C6920-0x004C69AD,sub_4C6920,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C69B0,0x004C6AD5,293,0x004C69B0-0x004C6AD5,sub_4C69B0,"int __stdcall sub_4C69B0(char *Source, int);",0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6AE0,0x004C6AF2,18,0x004C6AE0-0x004C6AF2,sub_4C6AE0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6B00,0x004C6B04,4,0x004C6B00-0x004C6B04,sub_4C6B00,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6B10,0x004C6B53,67,0x004C6B10-0x004C6B53,sub_4C6B10,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6C20,0x004C6CD8,184,0x004C6C20-0x004C6CD8,sub_4C6C20,int __stdcall sub_4C6C20(char *Source);,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6CE0,0x004C6DAC,204,0x004C6CE0-0x004C6DAC,sub_4C6CE0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6DB0,0x004C6DE6,54,0x004C6DB0-0x004C6DE6,sub_4C6DB0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6DF0,0x004C6E95,165,0x004C6DF0-0x004C6E95,sub_4C6DF0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6EA0,0x004C6ED9,57,0x004C6EA0-0x004C6ED9,sub_4C6EA0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6EE0,0x004C6F19,57,0x004C6EE0-0x004C6F19,sub_4C6EE0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6F20,0x004C6F80,96,0x004C6F20-0x004C6F80,sub_4C6F20,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6F80,0x004C6FCA,74,0x004C6F80-0x004C6FCA,sub_4C6F80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6FD0,0x004C6FF0,32,0x004C6FD0-0x004C6FF0,sub_4C6FD0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6FF0,0x004C6FFF,15,0x004C6FF0-0x004C6FFF,sub_4C6FF0,,0x1400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C6FFF,0x004C7003,4,0x004C6FFF-0x004C7003,?underflow@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEHXZ,,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7010,0x004C701F,15,0x004C7010-0x004C701F,sub_4C7010,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7020,0x004C7032,18,0x004C7020-0x004C7032,sub_4C7020,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7040,0x004C7078,56,0x004C7040-0x004C7078,sub_4C7040,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C70A0,0x004C70C6,38,0x004C70A0-0x004C70C6,sub_4C70A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C70D0,0x004C70D8,8,0x004C70D0-0x004C70D8,sub_4C70D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C70E0,0x004C70E6,6,0x004C70E0-0x004C70E6,sub_4C70E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C70F0,0x004C70F8,8,0x004C70F0-0x004C70F8,sub_4C70F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7100,0x004C7108,8,0x004C7100-0x004C7108,sub_4C7100,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7110,0x004C7118,8,0x004C7110-0x004C7118,sub_4C7110,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7120,0x004C7128,8,0x004C7120-0x004C7128,sub_4C7120,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7130,0x004C718D,93,0x004C7130-0x004C718D,sub_4C7130,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7190,0x004C71BB,43,0x004C7190-0x004C71BB,sub_4C7190,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C71C0,0x004C71E3,35,0x004C71C0-0x004C71E3,sub_4C71C0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C71F0,0x004C7213,35,0x004C71F0-0x004C7213,sub_4C71F0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7220,0x004C7243,35,0x004C7220-0x004C7243,sub_4C7220,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7250,0x004C7262,18,0x004C7250-0x004C7262,sub_4C7250,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C72A0,0x004C72F5,85,0x004C72A0-0x004C72F5,sub_4C72A0,int __thiscall sub_4C72A0(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C75A0,0x004C75A7,7,0x004C75A0-0x004C75A7,sub_4C75A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C75B0,0x004C766D,207,0x004C75B0-0x004C766D;0x00659F20-0x00659F32,sub_4C75B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004C7670,0x004C7760,266,0x004C7670-0x004C7760;0x00659F32-0x00659F4C,sub_4C7670,,0x5410,game
