address,name,argument_count,evidence
0x00401520,sub_401520,2,"IDA 9.4 guess_type int __thiscall(void *Block, char)"
0x00401B80,sub_401b80,1,IDA 9.4 guess_type int __stdcall(int)
0x00401BE0,sub_401be0,0,IDA 9.4 guess_type int()
0x00401C80,SessionStruct::SessionStruct,1,IDA 9.4 guess_type int __stdcall(int)
0x00401CE0,SessionStruct::close,0,IDA 9.4 guess_type int()
0x00401D80,sub_401d80,1,IDA 9.4 guess_type int __stdcall(void *Block)
0x00402310,sub_402310,0,IDA 9.4 guess_type int()
0x00402320,sub_402320,1,IDA 9.4 guess_type int __cdecl(void *Block)
0x00402350,sub_402350,1,IDA 9.4 guess_type int __stdcall(char)
0x004023A0,sub_4023a0,0,IDA 9.4 guess_type int()
0x00402550,SpriteStruct::add,1,IDA 9.4 guess_type int __stdcall(int)
0x00402970,StringStruct::remove_all,0,IDA 9.4 guess_type int()
0x00402A60,ServiceStruct::dt,1,IDA 9.4 guess_type int __stdcall(char)
0x00402AD0,sub_402ad0,1,IDA 9.4 guess_type int __stdcall(char)
0x00402B40,SessionStruct::dt,1,IDA 9.4 guess_type int __stdcall(char)
0x00402BB0,sub_402bb0,1,IDA 9.4 guess_type int __stdcall(char)
0x00402C20,sub_402c20,1,IDA 9.4 guess_type int __stdcall(char)
0x00402C70,sub_402c70,1,IDA 9.4 guess_type int __stdcall(char)
0x00402CC0,sub_402cc0,1,IDA 9.4 guess_type int __stdcall(char)
0x00402D10,sub_402d10,1,IDA 9.4 guess_type int __stdcall(int)
0x00402D80,sub_402d80,1,IDA 9.4 guess_type int __stdcall(char)
0x00402DD0,sub_402dd0,0,IDA 9.4 guess_type int()
0x00402EE0,sub_402ee0,4,"IDA 9.4 guess_type int __stdcall(int, int, int, int)"
0x004042B0,sub_4042b0,1,IDA 9.4 guess_type Iostream_init *__thiscall(Iostream_init *__hidden this)
0x00404420,sub_404420,0,IDA 9.4 guess_type int()
0x00406670,sub_406670,1,IDA 9.4 guess_type int __stdcall(char)
0x004066C0,sub_4066c0,0,IDA 9.4 guess_type int()
0x00406820,sub_406820,1,IDA 9.4 guess_type void __thiscall(void *)
0x00406840,sub_406840,0,IDA 9.4 guess_type int()
0x00406A80,sub_406a80,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x00406A90,sub_406a90,0,IDA 9.4 guess_type int()
0x00406AF0,sub_406af0,0,IDA 9.4 guess_type int()
0x00406B20,nullsub_27,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x00406B30,sub_406b30,0,IDA 9.4 guess_type int()
0x00406B70,sub_406b70,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x00406BA0,sub_406ba0,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004080B0,sub_4080b0,0,IDA 9.4 guess_type int()
0x004216F0,sub_4216f0,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x00421980,PopMenu::delete1,1,IDA 9.4 guess_type int __stdcall(int)
0x00421990,PopMenu::delete2,1,IDA 9.4 guess_type int __stdcall(int)
0x004219A0,PopMenu::delete3,1,IDA 9.4 guess_type int __stdcall(int)
0x00440F30,sub_440f30,0,IDA 9.4 guess_type int()
0x00440F60,sub_440f60,0,IDA 9.4 guess_type void __cdecl()
0x00441100,sub_441100,2,"IDA 9.4 guess_type int __cdecl(int, int)"
0x004450B0,sub_4450b0,1,IDA 9.4 guess_type void __thiscall(void *)
0x004482F0,sub_4482f0,1,IDA 9.4 guess_type int __stdcall(int)
0x00448310,sub_448310,0,IDA 9.4 guess_type int()
0x00448320,sub_448320,0,IDA 9.4 guess_type int()
0x00448330,sub_448330,0,IDA 9.4 guess_type int()
0x00448340,sub_448340,0,IDA 9.4 guess_type int()
0x00448380,sub_448380,0,IDA 9.4 guess_type int()
0x00448390,sub_448390,2,"IDA 9.4 guess_type int __thiscall(void *Block, char)"
0x0044AF70,sub_44af70,0,IDA 9.4 guess_type int()
0x0044C820,nullsub_3,0,IDA 9.4 guess_type int()
0x0044C850,nullsub_191,0,IDA 9.4 guess_type int()
0x0044C870,sub_44c870,0,IDA 9.4 guess_type int()
0x0044C8A0,nullsub_226,0,IDA 9.4 guess_type int()
0x0044C8B0,nullsub_227,0,IDA 9.4 guess_type int()
0x0044C8C0,sub_44c8c0,0,IDA 9.4 guess_type int()
0x0044C8D0,nullsub_229,0,IDA 9.4 guess_type int()
0x0044C8E0,nullsub_230,0,IDA 9.4 guess_type int()
0x0044C8F0,nullsub_231,0,IDA 9.4 guess_type int()
0x0044C900,nullsub_232,0,IDA 9.4 guess_type int()
0x0044C930,nullsub_233,0,IDA 9.4 guess_type int()
0x0044C960,nullsub_234,0,IDA 9.4 guess_type int()
0x0044C970,sub_44c970,0,IDA 9.4 guess_type int()
0x0044C9A0,nullsub_235,0,IDA 9.4 guess_type int()
0x0044C9D0,nullsub_236,0,IDA 9.4 guess_type int()
0x0044CA00,nullsub_237,0,IDA 9.4 guess_type int()
0x0044CA30,nullsub_238,0,IDA 9.4 guess_type int()
0x0044CA60,nullsub_239,0,IDA 9.4 guess_type int()
0x0044CAC0,nullsub_240,0,IDA 9.4 guess_type int()
0x0044CAF0,nullsub_241,0,IDA 9.4 guess_type int()
0x0044CB00,nullsub_242,0,IDA 9.4 guess_type int()
0x0044CB10,nullsub_243,0,IDA 9.4 guess_type int()
0x0044CB20,nullsub_244,0,IDA 9.4 guess_type int()
0x0044CB40,sub_44cb40,1,IDA 9.4 guess_type int __cdecl(int)
0x00471160,mapwin_nullsub1,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x00471170,mapwin_nullsub2,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x00471180,mapwin_nullsub3,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x00471190,mapwin_nullsub4,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004712D0,mapwin_unk1,9,"IDA 9.4 guess_type int __cdecl(int, int, int, int, int, int Value, int, int, int)"
0x0048D550,sub_48d550,0,IDA 9.4 guess_type int()
0x0048D560,sub_48d560,0,IDA 9.4 guess_type int()
0x0048D570,sub_48d570,0,IDA 9.4 guess_type int()
0x0048D590,sub_48d590,0,IDA 9.4 guess_type int()
0x0048D5B0,sub_48d5b0,0,IDA 9.4 guess_type int()
0x0048D5D0,sub_48d5d0,0,IDA 9.4 guess_type int()
0x0048D5F0,sub_48d5f0,0,IDA 9.4 guess_type int()
0x0048D610,sub_48d610,0,IDA 9.4 guess_type int()
0x0048D630,sub_48d630,0,IDA 9.4 guess_type int()
0x0048D650,sub_48d650,0,IDA 9.4 guess_type int()
0x0048D670,sub_48d670,0,IDA 9.4 guess_type int()
0x0048D690,sub_48d690,0,IDA 9.4 guess_type int()
0x0048D6B0,sub_48d6b0,0,IDA 9.4 guess_type int()
0x0048D6D0,sub_48d6d0,0,IDA 9.4 guess_type int()
0x0048D6F0,sub_48d6f0,0,IDA 9.4 guess_type int()
0x0048D710,sub_48d710,0,IDA 9.4 guess_type int()
0x0048D730,sub_48d730,0,IDA 9.4 guess_type int()
0x0048D750,sub_48d750,0,IDA 9.4 guess_type int()
0x0048D760,sub_48d760,0,IDA 9.4 guess_type int()
0x0048D770,sub_48d770,0,IDA 9.4 guess_type int()
0x0048D790,sub_48d790,0,IDA 9.4 guess_type int()
0x0048D7B0,sub_48d7b0,0,IDA 9.4 guess_type int()
0x0048D7D0,sub_48d7d0,0,IDA 9.4 guess_type int()
0x0048D7F0,sub_48d7f0,0,IDA 9.4 guess_type int()
0x0048D810,sub_48d810,0,IDA 9.4 guess_type int()
0x0048D820,sub_48d820,0,IDA 9.4 guess_type int()
0x004C1D00,vehdraw_nullsub1,0,IDA 9.4 guess_type int()
0x004C38A0,vehdraw_nullsub2,0,IDA 9.4 guess_type int()
0x004C5BF0,sub_4c5bf0,1,IDA 9.4 guess_type int __stdcall(int)
0x004C72A0,sub_4c72a0,1,IDA 9.4 guess_type int __thiscall(void *)
0x004C75A0,sub_4c75a0,0,IDA 9.4 guess_type int()
0x004C75B0,sub_4c75b0,0,IDA 9.4 guess_type int()
0x004C7CC0,sub_4c7cc0,1,IDA 9.4 guess_type int __stdcall(int)
0x004C7F70,sub_4c7f70,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004C7FA0,sub_4c7fa0,1,IDA 9.4 guess_type int __stdcall(int)
0x004C7FC0,sub_4c7fc0,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004C7FF0,sub_4c7ff0,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004C8020,sub_4c8020,1,IDA 9.4 guess_type int __stdcall(int)
0x004C8070,sub_4c8070,0,IDA 9.4 guess_type int()
0x004C8090,sub_4c8090,0,IDA 9.4 guess_type int()
0x004C8100,sub_4c8100,0,IDA 9.4 guess_type int()
0x004C8140,nullsub_223,0,IDA 9.4 guess_type int()
0x004C8290,sub_4c8290,1,IDA 9.4 guess_type int __stdcall(char *Source)
0x004C8620,sub_4c8620,0,IDA 9.4 guess_type int()
0x004C86D0,sub_4c86d0,0,IDA 9.4 guess_type int()
0x004C87B0,sub_4c87b0,4,"IDA 9.4 guess_type int __stdcall(int, int, int, int)"
0x004C8840,sub_4c8840,0,IDA 9.4 guess_type int()
0x004C8890,sub_4c8890,1,IDA 9.4 guess_type int __stdcall(int)
0x004C88B0,sub_4c88b0,0,IDA 9.4 guess_type int()
0x004C88C0,sub_4c88c0,1,IDA 9.4 guess_type int __stdcall(int)
0x004C88E0,sub_4c88e0,1,IDA 9.4 guess_type int __stdcall(int)
0x004C8910,sub_4c8910,0,IDA 9.4 guess_type int()
0x004C8930,sub_4c8930,0,IDA 9.4 guess_type int()
0x004C8950,sub_4c8950,0,IDA 9.4 guess_type int()
0x004C9080,sub_4c9080,2,"IDA 9.4 guess_type int __cdecl(char *Source, char *)"
0x004C9390,sub_4c9390,0,IDA 9.4 guess_type int()
0x004C93E0,sub_4c93e0,1,IDA 9.4 guess_type int __stdcall(int)
0x004E2400,sub_4e2400,0,IDA 9.4 guess_type int()
0x004E2450,sub_4e2450,0,IDA 9.4 guess_type int()
0x004E2460,sub_4e2460,0,IDA 9.4 guess_type int()
0x004E32C0,nullsub_164,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004E32D0,nullsub_165,0,IDA 9.4 guess_type int()
0x004E32E0,nullsub_166,0,IDA 9.4 guess_type int()
0x004E32F0,nullsub_20,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x004E3300,sub_4e3300,1,IDA 9.4 guess_type int __stdcall(char)
0x004E3350,sub_4e3350,0,IDA 9.4 guess_type int()
0x004E34B0,sub_4e34b0,0,IDA 9.4 guess_type int()
0x004E3660,sub_4e3660,0,IDA 9.4 guess_type int()
0x004E3730,sub_4e3730,0,IDA 9.4 guess_type int()
0x004E3890,sub_4e3890,1,IDA 9.4 guess_type int __stdcall(char)
0x004E3900,sub_4e3900,1,IDA 9.4 guess_type int __stdcall(char)
0x004E7DB0,sub_4e7db0,0,IDA 9.4 guess_type int()
0x004E9B60,nullsub_220,0,IDA 9.4 guess_type int()
0x0050B8F0,sub_50b8f0,1,IDA 9.4 guess_type int __cdecl(int)
0x0050B9C0,sub_50b9c0,2,"IDA 9.4 guess_type int __cdecl(int, char *Str)"
0x0050E9B0,sub_50e9b0,0,IDA 9.4 guess_type int()
0x0050E9F0,sub_50e9f0,0,IDA 9.4 guess_type void __cdecl()
0x0050F640,nullsub_185,1,IDA 9.4 guess_type int __stdcall(int)
0x00515760,nullsub_186,0,IDA 9.4 guess_type int()
0x0051D9D0,nullsub_187,0,IDA 9.4 guess_type int()
0x0051D9E0,nullsub_188,0,IDA 9.4 guess_type int()
0x0051DCC0,sub_51dcc0,2,"IDA 9.4 guess_type int __cdecl(int, int)"
0x0051DD00,sub_51dd00,0,IDA 9.4 guess_type int()
0x0051DF80,sub_51df80,0,IDA 9.4 guess_type int()
0x0051DFB0,sub_51dfb0,0,IDA 9.4 guess_type void __cdecl()
0x0051E530,sub_51e530,1,IDA 9.4 guess_type int __cdecl(int)
0x00524340,Demo::timer_callback,1,IDA 9.4 guess_type int __cdecl(int)
0x00524460,Demo__init,1,IDA 9.4 guess_type int __thiscall(int)
0x0052DB40,sub_52db40,0,IDA 9.4 guess_type int()
0x00559000,sub_559000,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x00559210,sub_559210,2,"IDA 9.4 guess_type int __cdecl(int, int)"
0x0057DF30,sub_57df30,2,"IDA 9.4 guess_type int __cdecl(int, int)"
0x00589550,j_GraphicWin::close,0,IDA 9.4 guess_type int()
0x00589760,sub_589760,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x00589870,sub_589870,0,IDA 9.4 guess_type int()
0x00589890,sub_589890,0,IDA 9.4 guess_type void __cdecl()
0x00590500,sub_590500,0,IDA 9.4 guess_type int()
0x00590D60,sub_590d60,0,IDA 9.4 guess_type int()
0x005A58D0,timeGetTime,0,IDA 9.4 guess_type DWORD __stdcall()
0x005B5700,sub_5b5700,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005C9EC0,sub_5c9ec0,0,IDA 9.4 guess_type int()
0x005CA310,sub_5ca310,0,IDA 9.4 guess_type int()
0x005CA6C0,sub_5ca6c0,0,IDA 9.4 guess_type int()
0x005CA970,sub_5ca970,0,IDA 9.4 guess_type int()
0x005CAAB0,sub_5caab0,1,IDA 9.4 guess_type void __cdecl(void *)
0x005CAE00,sub_5cae00,0,IDA 9.4 guess_type int()
0x005CB220,sub_5cb220,0,IDA 9.4 guess_type int()
0x005CB610,sub_5cb610,1,IDA 9.4 guess_type int __cdecl(int)
0x005CB660,sub_5cb660,1,IDA 9.4 guess_type int __cdecl(int)
0x005CB6C0,sub_5cb6c0,0,IDA 9.4 guess_type int()
0x005CBAE0,sub_5cbae0,0,IDA 9.4 guess_type int()
0x005CBBC0,sub_5cbbc0,0,IDA 9.4 guess_type int()
0x005CBC00,sub_5cbc00,8,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int, int, int, int)"
0x005CBE30,sub_5cbe30,0,IDA 9.4 guess_type int()
0x005CC150,sub_5cc150,5,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int)"
0x005CC2B0,sub_5cc2b0,0,IDA 9.4 guess_type int()
0x005CC430,sub_5cc430,0,IDA 9.4 guess_type int()
0x005CC450,sub_5cc450,0,IDA 9.4 guess_type int()
0x005CC710,sub_5cc710,0,IDA 9.4 guess_type int()
0x005CC860,sub_5cc860,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005CC940,sub_5cc940,0,IDA 9.4 guess_type int()
0x005CD2D0,sub_5cd2d0,2,"IDA 9.4 guess_type int __cdecl(int, int)"
0x005CD3B0,sub_5cd3b0,8,"IDA 9.4 guess_type int __cdecl(char, char, char, char, int, int, int, int)"
0x005CD560,sub_5cd560,8,"IDA 9.4 guess_type int __cdecl(char, char, char, char, int, int, int, int)"
0x005CD750,sub_5cd750,0,IDA 9.4 guess_type int()
0x005CD8D0,sub_5cd8d0,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005CD980,sub_5cd980,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005CDA30,sub_5cda30,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005CDAD0,sub_5cdad0,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005CDB90,sub_5cdb90,6,"IDA 9.4 guess_type int __cdecl(int, int, int, int, int, int)"
0x005CDD10,sub_5cdd10,8,"IDA 9.4 guess_type int __cdecl(int, int, int, int, int, int, int, int)"
0x005CDFA0,sub_5cdfa0,1,IDA 9.4 guess_type void __cdecl(void *)
0x005CE2B0,sub_5ce2b0,1,IDA 9.4 guess_type int __thiscall(void *ArgList)
0x005CE2F0,sub_5ce2f0,0,IDA 9.4 guess_type int()
0x005CE340,sub_5ce340,0,IDA 9.4 guess_type int()
0x005CE450,sub_5ce450,0,IDA 9.4 guess_type int()
0x005CE4B0,sub_5ce4b0,0,IDA 9.4 guess_type int()
0x005CE620,sub_5ce620,0,IDA 9.4 guess_type int()
0x005CE6E3,sub_5ce6e3,5,"IDA 9.4 guess_type int __cdecl(int, int, int, int, int)"
0x005CE85C,sub_5ce85c,0,IDA 9.4 guess_type int()
0x005CEA09,sub_5cea09,4,"IDA 9.4 guess_type int __cdecl(int, int, int, int)"
0x005CEB12,sub_5ceb12,0,IDA 9.4 guess_type int()
0x005CED1D,sub_5ced1d,0,IDA 9.4 guess_type int()
0x005CEE80,sub_5cee80,0,IDA 9.4 guess_type int()
0x005CEF8A,sub_5cef8a,2,"IDA 9.4 guess_type int __cdecl(int, int)"
0x005CF120,sub_5cf120,0,IDA 9.4 guess_type int()
0x005CF150,sub_5cf150,0,IDA 9.4 guess_type int()
0x005CF5C7,OutputPixelRow,0,IDA 9.4 guess_type int()
0x005CF852,OutputPixelRow16,0,IDA 9.4 guess_type int()
0x005CFAED,sub_5cfaed,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D02CC,sub_5d02cc,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D0D82,sub_5d0d82,0,IDA 9.4 guess_type int()
0x005D1278,sub_5d1278,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D1466,sub_5d1466,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D1654,sub_5d1654,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D1842,sub_5d1842,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D1A30,sub_5d1a30,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D1B88,sub_5d1b88,0,IDA 9.4 guess_type int()
0x005D2037,sub_5d2037,0,IDA 9.4 guess_type int()
0x005D2536,sub_5d2536,0,IDA 9.4 guess_type int()
0x005D271D,sub_5d271d,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D2761,sub_5d2761,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D2834,sub_5d2834,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D2901,sub_5d2901,4,"IDA 9.4 guess_type int __cdecl(int, int, int, int)"
0x005D29E1,sub_5d29e1,0,IDA 9.4 guess_type int()
0x005D2B20,sub_5d2b20,3,"IDA 9.4 guess_type int __cdecl(int, double, double)"
0x005D2C0A,sub_5d2c0a,0,IDA 9.4 guess_type int()
0x005D2D20,sub_5d2d20,3,"IDA 9.4 guess_type int __stdcall(int, int, char)"
0x005D2E00,sub_5d2e00,3,"IDA 9.4 guess_type int __stdcall(int, int, char)"
0x005D2E70,sub_5d2e70,1,IDA 9.4 guess_type int __stdcall(int)
0x005D35B0,sub_5d35b0,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005D3980,sub_5d3980,0,IDA 9.4 guess_type int()
0x005D3DF0,sub_5d3df0,0,IDA 9.4 guess_type int()
0x005D3F50,sub_5d3f50,0,IDA 9.4 guess_type int()
0x005D4020,sub_5d4020,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x005D427C,sub_5d427c,3,"IDA 9.4 guess_type int __cdecl(int, int, int)"
0x005D439F,sub_5d439f,4,"IDA 9.4 guess_type int __cdecl(int, int, int, int)"
0x005D4448,sub_5d4448,9,"IDA 9.4 guess_type int __cdecl(int, int, int, int, int, int, int, int, int)"
0x005D4540,Heap::Heap2,0,IDA 9.4 guess_type int()
0x005D47D0,sub_5d47d0,1,IDA 9.4 guess_type int __stdcall(int)
0x005D4860,sub_5d4860,1,IDA 9.4 guess_type int __stdcall(int)
0x005D4890,sub_5d4890,1,IDA 9.4 guess_type int __stdcall(int)
0x005D4990,sub_5d4990,1,IDA 9.4 guess_type int __stdcall(int)
0x005D49D0,sub_5d49d0,0,IDA 9.4 guess_type int()
0x005D4BB0,sub_5d4bb0,2,"IDA 9.4 guess_type int __stdcall(int, int)"
0x005D4C50,sub_5d4c50,1,IDA 9.4 guess_type int __stdcall(int)
0x005D4CC0,sub_5d4cc0,1,IDA 9.4 guess_type int __stdcall(int)
0x005D5240,nullsub_224,0,IDA 9.4 guess_type int()
0x005D5C50,PrevWndFunc,4,"IDA 9.4 guess_type LRESULT __stdcall(HWND, UINT, WPARAM, LPARAM)"
0x005D68C0,sub_5d68c0,1,IDA 9.4 guess_type int __stdcall(int)
0x005D7170,sub_5d7170,0,IDA 9.4 guess_type int()
0x005D71A0,sub_5d71a0,0,IDA 9.4 guess_type void __cdecl()
0x005D7A10,sub_5d7a10,4,"IDA 9.4 guess_type int __stdcall(int, int, int, int)"
0x005D7A30,sub_5d7a30,4,"IDA 9.4 guess_type int __stdcall(char *Source, int, int, int)"
0x005D7AE0,sub_5d7ae0,4,"IDA 9.4 guess_type int __stdcall(int, int, int, int)"
0x005D7F20,sub_5d7f20,4,"IDA 9.4 guess_type int __stdcall(char *Str, int, int, int)"
0x005D8360,sub_5d8360,0,IDA 9.4 guess_type int()
0x005D8650,sub_5d8650,5,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int)"
0x005D8740,sub_5d8740,7,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int, int, int)"
0x005D8FE0,sub_5d8fe0,5,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int)"
0x005D90D0,sub_5d90d0,7,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int, int, int)"
0x005D91D0,sub_5d91d0,5,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int)"
0x005D92C0,sub_5d92c0,7,"IDA 9.4 guess_type int __stdcall(int, int, int, int, int, int, int)"
0x005D98F0,sub_5d98f0,3,"IDA 9.4 guess_type int __stdcall(int, HDC hdcSrc, HDC hdcDest)"
0x005D9FB0,sub_5d9fb0,3,"IDA 9.4 guess_type int __stdcall(int xSrc, RECT *lprcSrc1, int)"
0x005DA6A0,sub_5da6a0,3,"IDA 9.4 guess_type int __stdcall(int, int, int)"
0x005DA6B0,sub_5da6b0,4,"IDA 9.4 guess_type int __stdcall(int, int, int, int)"
0x005DB400,sub_5db400,3,"IDA 9.4 guess_type int __stdcall(int, char *Str, char)"
0x005DEA20,sub_5dea20,2,"IDA 9.4 guess_type int __cdecl(int, int)"
