address,name,source_location,generated,size,span_classes,tier,original_bytes,rebuilt_bytes,original_mnemonics,rebuilt_mnemonics,first_divergence,note,refusal_reason
0x0044DA50,??__Fg_VPT_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1496,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044da50.cpp(45) : error C2065: 'g_VPT_CAVIARDATA' : undeclared identifier
u0044da50.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DA60,??__Eg_A_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1419,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044da60.cpp(75) : error C2065: 'g_A_CAVIARDATA' : undeclared identifier
u0044da60.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044da60.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044da60.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044da60.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DA80,??__Fg_A_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1506,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044da80.cpp(45) : error C2065: 'g_A_CAVIARDATA' : undeclared identifier
u0044da80.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DA90,??__Eg_APWALL_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1430,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044da90.cpp(75) : error C2065: 'g_APWALL_CAVIARDATA' : undeclared identifier
u0044da90.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044da90.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044da90.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044da90.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DAB0,??__Fg_APWALL_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1516,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dab0.cpp(45) : error C2065: 'g_APWALL_CAVIARDATA' : undeclared identifier
u0044dab0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DAC0,??__Eg_ASGEN_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1441,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dac0.cpp(75) : error C2065: 'g_ASGEN_CAVIARDATA' : undeclared identifier
u0044dac0.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dac0.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dac0.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dac0.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DAE0,??__Fg_ASGEN_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1526,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dae0.cpp(45) : error C2065: 'g_ASGEN_CAVIARDATA' : undeclared identifier
u0044dae0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DAF0,??__Eg_APSID_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1452,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044daf0.cpp(75) : error C2065: 'g_APSID_CAVIARDATA' : undeclared identifier
u0044daf0.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044daf0.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044daf0.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044daf0.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DB10,??__Fg_APSID_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1536,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044db10.cpp(45) : error C2065: 'g_APSID_CAVIARDATA' : undeclared identifier
u0044db10.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DB20,??__Eg_VA01_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1463,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044db20.cpp(75) : error C2065: 'g_VA01_CAVIARDATA' : undeclared identifier
u0044db20.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044db20.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044db20.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044db20.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DB40,??__Fg_VA01_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1546,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044db40.cpp(45) : error C2065: 'g_VA01_CAVIARDATA' : undeclared identifier
u0044db40.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DB50,??__Eg_VR_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1474,1,36,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044db50.cpp(69) : error C2065: 'g_VR_CAVIARDATA' : undeclared identifier
u0044db50.cpp(69) : error C2065: 'CaviarDataElementCtor' : undeclared identifier
u0044db50.cpp(69) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier
u0044db50.cpp(70) : error C2065: 'GameAtexit' : undeclared identifier
u0044db50.cpp(70) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DB80,??__Fg_VR_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1556,1,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044db80.cpp(67) : error C2065: 'g_VR_CAVIARDATA' : undeclared identifier
u0044db80.cpp(67) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier"
0x0044DBA0,??__Eg_VHR_CAVIARDATA2@@YAXXZ,src/init_thunks.cpp:1485,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dba0.cpp(75) : error C2065: 'g_VHR_CAVIARDATA2' : undeclared identifier
u0044dba0.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dba0.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dba0.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dba0.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DBC0,??__Fg_VHR_CAVIARDATA2@@YAXXZ,src/atexit_thunks.cpp:1566,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dbc0.cpp(45) : error C2065: 'g_VHR_CAVIARDATA2' : undeclared identifier
u0044dbc0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DBD0,??__Eg_VRC_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1496,1,36,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dbd0.cpp(69) : error C2065: 'g_VRC_CAVIARDATA' : undeclared identifier
u0044dbd0.cpp(69) : error C2065: 'CaviarDataElementCtor' : undeclared identifier
u0044dbd0.cpp(69) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier
u0044dbd0.cpp(70) : error C2065: 'GameAtexit' : undeclared identifier
u0044dbd0.cpp(70) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DC00,??__Fg_VRC_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1576,1,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dc00.cpp(67) : error C2065: 'g_VRC_CAVIARDATA' : undeclared identifier
u0044dc00.cpp(67) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier"
0x0044DC20,??__Eg_VI_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1507,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dc20.cpp(75) : error C2065: 'g_VI_CAVIARDATA' : undeclared identifier
u0044dc20.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dc20.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dc20.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dc20.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DC40,??__Fg_VI_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1586,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dc40.cpp(45) : error C2065: 'g_VI_CAVIARDATA' : undeclared identifier
u0044dc40.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DC50,??__Eg_VGMT_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1518,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dc50.cpp(75) : error C2065: 'g_VGMT_CAVIARDATA' : undeclared identifier
u0044dc50.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dc50.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dc50.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dc50.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'
Generating Code...
Compiling..."
0x0044DC70,??__Fg_VGMT_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1596,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dc70.cpp(45) : error C2065: 'g_VGMT_CAVIARDATA' : undeclared identifier
u0044dc70.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DC80,??__Eg_VGMTP_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1529,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dc80.cpp(75) : error C2065: 'g_VGMTP_CAVIARDATA' : undeclared identifier
u0044dc80.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dc80.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dc80.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dc80.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DCA0,??__Fg_VGMTP_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1606,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dca0.cpp(45) : error C2065: 'g_VGMTP_CAVIARDATA' : undeclared identifier
u0044dca0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DCB0,??__Eg_UNUSED_CAVIARDATA_VAR2@@YAXXZ,src/init_thunks.cpp:1540,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dcb0.cpp(75) : error C2065: 'g_UNUSED_CAVIARDATA_VAR2' : undeclared identifier
u0044dcb0.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dcb0.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dcb0.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dcb0.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DCD0,??__Fg_UNUSED_CAVIARDATA_VAR2@@YAXXZ,src/atexit_thunks.cpp:1616,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dcd0.cpp(45) : error C2065: 'g_UNUSED_CAVIARDATA_VAR2' : undeclared identifier
u0044dcd0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DCE0,??__Eg_VWNTU_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1551,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dce0.cpp(75) : error C2065: 'g_VWNTU_CAVIARDATA' : undeclared identifier
u0044dce0.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dce0.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dce0.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dce0.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DD00,??__Fg_VWNTU_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1626,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd00.cpp(45) : error C2065: 'g_VWNTU_CAVIARDATA' : undeclared identifier
u0044dd00.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DD10,??__Eg_VT_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1562,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd10.cpp(75) : error C2065: 'g_VT_CAVIARDATA' : undeclared identifier
u0044dd10.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dd10.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dd10.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dd10.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DD30,??__Fg_VT_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1636,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd30.cpp(45) : error C2065: 'g_VT_CAVIARDATA' : undeclared identifier
u0044dd30.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DD40,??__Eg_DROP_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1573,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd40.cpp(75) : error C2065: 'g_DROP_CAVIARDATA' : undeclared identifier
u0044dd40.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dd40.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dd40.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dd40.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DD60,??__Fg_DROP_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1646,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd60.cpp(45) : error C2065: 'g_DROP_CAVIARDATA' : undeclared identifier
u0044dd60.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DD70,??__Eg_DROPLET_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1584,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd70.cpp(75) : error C2065: 'g_DROPLET_CAVIARDATA' : undeclared identifier
u0044dd70.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dd70.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dd70.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dd70.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DD90,??__Fg_DROPLET_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1656,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dd90.cpp(45) : error C2065: 'g_DROPLET_CAVIARDATA' : undeclared identifier
u0044dd90.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DDA0,??__Eg_VCL_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1595,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dda0.cpp(75) : error C2065: 'g_VCL_CAVIARDATA' : undeclared identifier
u0044dda0.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044dda0.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044dda0.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044dda0.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DDC0,??__Fg_VCL_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1666,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044ddc0.cpp(45) : error C2065: 'g_VCL_CAVIARDATA' : undeclared identifier
u0044ddc0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DDD0,??__Eg_UNUSED_CAVIARDATA_VAR3@@YAXXZ,src/init_thunks.cpp:1606,1,36,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044ddd0.cpp(69) : error C2065: 'g_UNUSED_CAVIARDATA_VAR3' : undeclared identifier
u0044ddd0.cpp(69) : error C2065: 'CaviarDataElementCtor' : undeclared identifier
u0044ddd0.cpp(69) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier
u0044ddd0.cpp(70) : error C2065: 'GameAtexit' : undeclared identifier
u0044ddd0.cpp(70) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DE00,??__Fg_UNUSED_CAVIARDATA_VAR3@@YAXXZ,src/atexit_thunks.cpp:1676,1,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044de00.cpp(67) : error C2065: 'g_UNUSED_CAVIARDATA_VAR3' : undeclared identifier
u0044de00.cpp(67) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier"
0x0044DE20,??__Eg_VCLT00_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1617,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044de20.cpp(75) : error C2065: 'g_VCLT00_CAVIARDATA' : undeclared identifier
u0044de20.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044de20.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044de20.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044de20.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DE40,??__Fg_VCLT00_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1686,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044de40.cpp(45) : error C2065: 'g_VCLT00_CAVIARDATA' : undeclared identifier
u0044de40.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DE50,??__Eg_VHT_VBP_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1628,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044de50.cpp(75) : error C2065: 'g_VHT_VBP_CAVIARDATA' : undeclared identifier
u0044de50.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044de50.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044de50.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044de50.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'
Generating Code...
Compiling..."
0x0044DE70,??__Fg_VHT_VBP_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1696,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044de70.cpp(45) : error C2065: 'g_VHT_VBP_CAVIARDATA' : undeclared identifier
u0044de70.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DE80,??__Eg_VHTP_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1639,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044de80.cpp(75) : error C2065: 'g_VHTP_CAVIARDATA' : undeclared identifier
u0044de80.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044de80.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044de80.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044de80.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DEA0,??__Fg_VHTP_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1706,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dea0.cpp(45) : error C2065: 'g_VHTP_CAVIARDATA' : undeclared identifier
u0044dea0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DEB0,??__Eg_VHTA0_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1650,1,36,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044deb0.cpp(69) : error C2065: 'g_VHTA0_CAVIARDATA' : undeclared identifier
u0044deb0.cpp(69) : error C2065: 'CaviarDataElementCtor' : undeclared identifier
u0044deb0.cpp(69) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier
u0044deb0.cpp(70) : error C2065: 'GameAtexit' : undeclared identifier
u0044deb0.cpp(70) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DEE0,??__Fg_VHTA0_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1716,1,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dee0.cpp(67) : error C2065: 'g_VHTA0_CAVIARDATA' : undeclared identifier
u0044dee0.cpp(67) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier"
0x0044DF00,??__Eg_VHTTP_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1661,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044df00.cpp(75) : error C2065: 'g_VHTTP_CAVIARDATA' : undeclared identifier
u0044df00.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044df00.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044df00.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044df00.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DF20,??__Fg_VHTTP_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1726,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044df20.cpp(45) : error C2065: 'g_VHTTP_CAVIARDATA' : undeclared identifier
u0044df20.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DF30,??__Eg_VHTTPA0_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1672,1,36,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044df30.cpp(69) : error C2065: 'g_VHTTPA0_CAVIARDATA' : undeclared identifier
u0044df30.cpp(69) : error C2065: 'CaviarDataElementCtor' : undeclared identifier
u0044df30.cpp(69) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier
u0044df30.cpp(70) : error C2065: 'GameAtexit' : undeclared identifier
u0044df30.cpp(70) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DF60,??__Fg_VHTTPA0_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1736,1,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044df60.cpp(67) : error C2065: 'g_VHTTPA0_CAVIARDATA' : undeclared identifier
u0044df60.cpp(67) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier"
0x0044DF80,??__Eg_VSP_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1683,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044df80.cpp(75) : error C2065: 'g_VSP_CAVIARDATA' : undeclared identifier
u0044df80.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044df80.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044df80.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044df80.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DFA0,??__Fg_VSP_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1746,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dfa0.cpp(45) : error C2065: 'g_VSP_CAVIARDATA' : undeclared identifier
u0044dfa0.cpp(45) : error C2227: left of '->close' must point to class/struct/union"
0x0044DFB0,??__Eg_VSPA0_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1694,1,36,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dfb0.cpp(69) : error C2065: 'g_VSPA0_CAVIARDATA' : undeclared identifier
u0044dfb0.cpp(69) : error C2065: 'CaviarDataElementCtor' : undeclared identifier
u0044dfb0.cpp(69) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier
u0044dfb0.cpp(70) : error C2065: 'GameAtexit' : undeclared identifier
u0044dfb0.cpp(70) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0044DFE0,??__Fg_VSPA0_CAVIARDATA@@YAXXZ,src/atexit_thunks.cpp:1756,1,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044dfe0.cpp(67) : error C2065: 'g_VSPA0_CAVIARDATA' : undeclared identifier
u0044dfe0.cpp(67) : error C2065: 'CaviarDataElementTeardown' : undeclared identifier"
0x0044E000,??__Eg_VSPTF_CAVIARDATA@@YAXXZ,src/init_thunks.cpp:1705,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0044e000.cpp(75) : error C2065: 'g_VSPTF_CAVIARDATA' : undeclared identifier
u0044e000.cpp(75) : error C2065: 'CaviarDataInitCtor' : undeclared identifier
u0044e000.cpp(75) : error C2297: '->*' : illegal, right operand has type 'int'
u0044e000.cpp(76) : error C2065: 'GameAtexit' : undeclared identifier
u0044e000.cpp(76) : error C2061: syntax error : identifier 'func_atexit_callback'"
