class,offset,width,x87,evidence
ReportWin,0xE270,4,0,"?UNK1@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xe270], 0 at 0x00498164"
ReportWin,0xE29C,4,0,"?draw_sat@ReportWin@@QAEXXZ: mov dword ptr [esi + 0xe29c], 0 at 0x0049F684"
ReportWin,0xE2A0,4,0,"?sat_anim@ReportWin@@QAEXXZ: mov edx, dword ptr [esi + 0xe2a0] at 0x0049FF27"
ReportWin,0xE2A4,4,0,"?sat_anim@ReportWin@@QAEXXZ: mov ecx, dword ptr [esi + 0xe2a4] at 0x0049FF21"
ReportWin,0xE2A8,4,0,"?sat_anim@ReportWin@@QAEXXZ: mov edx, dword ptr [esi + 0xe2a8] at 0x0049FF82"
ReportWin,0xE2AC,4,0,"?sat_anim@ReportWin@@QAEXXZ: mov edx, dword ptr [esi + 0xe2ac] at 0x0049FF6D"
ReportWin,0xE310,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xe310], eax at 0x004A0083"
ReportWin,0xE314,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xe314], ebx at 0x004A0071"
ReportWin,0xE318,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xe318], eax at 0x004A0095"
ReportWin,0xE31C,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xe31c], ebx at 0x004A009B"
ReportWin,0xEE30,4,1,?sat_anim@ReportWin@@QAEXXZ: fmul dword ptr [esi + 0xee30] at 0x0049FEAD
ReportWin,0xF3E0,4,0,"?sat_anim@ReportWin@@QAEXXZ: mov edx, dword ptr [esi + 0xf3e0] at 0x0049FF00"
ReportWin,0xF3E4,4,0,"?sat_anim@ReportWin@@QAEXXZ: mov eax, dword ptr [esi + 0xf3e4] at 0x0049FEFA"
ReportWin,0xF918,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov eax, dword ptr [esi + 0xf918] at 0x0049FFF4"
ReportWin,0xF91C,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf91c], ecx at 0x004A000A"
ReportWin,0xF920,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf920], ecx at 0x004A0004"
ReportWin,0xF924,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf924], eax at 0x0049FFDF"
ReportWin,0xF928,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf928], ecx at 0x0049FFE8"
ReportWin,0xF92C,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf92c], edx at 0x0049FFFE"
ReportWin,0xF930,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf930], eax at 0x0049FFEE"
ReportWin,0xF934,4,0,"?start_attack@ReportWin@@QAEXHHHH@Z: mov dword ptr [esi + 0xf934], ecx at 0x004A0010"
ReportWin,0xFAB8,4,0,"?on_left_click@ReportWin@@QAEXHH@Z: mov dword ptr [ebx + 0xfab8], eax at 0x00496EDC"
SAmbience,0x0,4,0,"?begin@SAmbience@@QAEXXZ: mov eax, dword ptr [esi] at 0x004476C3"
SAmbience,0x58,4,0,?tech@SAmbience@@QAEXXZ: inc dword ptr [ecx + 0x58] at 0x004476E0
SAmbience,0x5C,4,0,"??0SAmbience@@QAE@XZ: mov dword ptr [esi + 0x5c], eax at 0x00447863"
SAmbience,0x60,4,0,"??0SAmbience@@QAE@XZ: mov dword ptr [esi + 0x60], eax at 0x00447866"
SAmbience,0x64,4,0,"??0SAmbience@@QAE@XZ: mov dword ptr [esi + 0x64], eax at 0x00447869"
SAmbience,0x68,4,0,"??0SAmbience@@QAE@XZ: mov dword ptr [esi + 0x68], eax at 0x00447872"
SAmbience,0x6C,1,0,"??0SAmbience@@QAE@XZ: mov byte ptr [esi + 0x6c], al at 0x0044786C"
SAmbience,0x6D,1,0,"??0SAmbience@@QAE@XZ: mov byte ptr [esi + 0x6d], al at 0x0044786F"
SAmbience,0x70,4,0,"?hostility@SAmbience@@QAEXXZ: mov eax, dword ptr [esi + 0x70] at 0x004477C1"
SAmbience,0x74,4,0,"?hostility@SAmbience@@QAEXXZ: mov eax, dword ptr [esi + 0x74] at 0x004477F6"
Scroll,0x0,4,0,"??1Scroll@@QAE@XZ: mov dword ptr [esi], 0x669d58 at 0x00406E82"
Scroll,0xC4,4,0,"?set_pos@Scroll@@QAEXH@Z: mov eax, dword ptr [ecx + 0xc4] at 0x00605D20"
Scroll,0x444,4,0,"??1Scroll@@QAE@XZ: mov dword ptr [esi + 0x444], 0x669d50 at 0x00406E88"
Scroll,0x474,4,0,"?on_mouse_move@Scroll@@QAEXHH@Z: mov edx, dword ptr [esi + 0x474] at 0x00605DD0"
Scroll,0x478,4,0,"?on_mouse_move@Scroll@@QAEXHH@Z: mov edi, dword ptr [eax + 4] at 0x00605DD8"
Scroll,0x47C,4,0,"?on_mouse_move@Scroll@@QAEXHH@Z: mov ebx, dword ptr [eax + 8] at 0x00605DDD"
Scroll,0x480,4,0,"?on_mouse_move@Scroll@@QAEXHH@Z: mov ebp, dword ptr [eax + 0xc] at 0x00605DE8"
Scroll,0x4C4,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov ebx, dword ptr [ecx + 0x4c4] at 0x00605C07"
Scroll,0x4C8,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov edi, dword ptr [ecx + 0x4c8] at 0x00605C01"
Scroll,0xA14,1,0,"?compute_thumb_rect@Scroll@@QAEXPAURECT@@@Z: test byte ptr [ecx + 0xa14], 2 at 0x00606CD9"
Scroll,0xA14,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa14], eax at 0x00605229"
Scroll,0xA18,4,0,"?on_mousewheel_down@Scroll@@QAEXH@Z: mov eax, dword ptr [esi + 0xa18] at 0x00606396"
Scroll,0xA1C,1,0,"?on_redraw@Scroll@@QAEXXZ: mov al, byte ptr [esi + 0xa1c] at 0x0060673B"
Scroll,0xA1C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa1c], ecx at 0x00605235"
Scroll,0xA20,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa20], edx at 0x00605247"
Scroll,0xA24,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa24], eax at 0x00605252"
Scroll,0xA28,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa28], edi at 0x0060523B"
Scroll,0xA2C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa2c], ecx at 0x0060525E"
Scroll,0xA30,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa30], edx at 0x0060526A"
Scroll,0xA34,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa34], eax at 0x00605285"
Scroll,0xA38,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa38], edi at 0x0060527A"
Scroll,0xA3C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa3c], 0xffffffff at 0x00605270"
Scroll,0xA40,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa40], ecx at 0x00605291"
Scroll,0xA44,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa44], edi at 0x00605297"
Scroll,0xA48,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa48], edx at 0x006052BB"
Scroll,0xA4C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa4c], edi at 0x0060529D"
Scroll,0xA50,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa50], edi at 0x006052A3"
Scroll,0xA54,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa54], edi at 0x006052A9"
Scroll,0xA58,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa58], edi at 0x006052AF"
Scroll,0xA5C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa5c], eax at 0x006052C6"
Scroll,0xA60,4,0,"?set_border_color@Scroll@@QAEXH@Z: mov eax, dword ptr [ecx + 0xa60] at 0x00605B1C"
Scroll,0xA64,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa64], ecx at 0x006052D2"
Scroll,0xA68,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa68], edx at 0x006052DE"
Scroll,0xA6C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa6c], eax at 0x006052E9"
Scroll,0xA70,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa70], ecx at 0x006052F5"
Scroll,0xA74,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa74], eax at 0x00605336"
Scroll,0xA78,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0xa78], ecx at 0x00605342"
Scroll,0xA7C,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [ecx - 0xc], edx at 0x0060530C"
Scroll,0xA80,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xa80], edx at 0x00605BF5"
Scroll,0xA84,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xa84], esi at 0x00605BFB"
Scroll,0xA88,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [ecx], edx at 0x00605315"
Scroll,0xA8C,4,0,"?UNK1@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xa8c], edx at 0x00605C95"
Scroll,0xA90,4,0,"?UNK1@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xa90], esi at 0x00605C9B"
Scroll,0xA94,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [ecx + 0xc], edx at 0x0060531D"
Scroll,0xA98,4,0,"?set_sprite_right@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xa98], edx at 0x00605C45"
Scroll,0xA9C,4,0,"?set_sprite_right@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xa9c], esi at 0x00605C4B"
Scroll,0xAA0,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [ecx + 0x18], edx at 0x00605326"
Scroll,0xAA4,4,0,"?UNK2@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xaa4], edx at 0x00605CE5"
Scroll,0xAA8,4,0,"?UNK2@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0xaa8], esi at 0x00605CEB"
Scroll,0xAAC,4,0,"??1Scroll@@QAE@XZ: mov dword ptr [edi], 0x669754 at 0x00406ED6"
Scroll,0xEF0,4,0,"??1Scroll@@QAE@XZ: mov dword ptr [edi + 0x444], 0x66974c at 0x00406EDC"
Scroll,0x1530,4,0,"?set_button_color@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x1530], eax at 0x00605A23"
Scroll,0x1534,4,0,"?set_bevel_upper@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x1534], eax at 0x00605AA3"
Scroll,0x1538,4,0,"?set_bevel_lower@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x1538], eax at 0x00605AE3"
Scroll,0x153C,4,0,"?set_bevel_thickness@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x153c], eax at 0x00605A63"
Scroll,0x15BC,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0x15bc], eax at 0x00605C13"
Scroll,0x15C0,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0x15c0], edx at 0x00605C19"
Scroll,0x15C4,4,0,"?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0x15c4], esi at 0x00605C1F"
Scroll,0x15F8,4,0,"??1Scroll@@QAE@XZ: mov dword ptr [edi], 0x669754 at 0x00406EA7"
Scroll,0x1A3C,4,0,"??1Scroll@@QAE@XZ: mov dword ptr [edi + 0x444], 0x66974c at 0x00406EAD"
Scroll,0x207C,4,0,"?set_button_color@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x207c], eax at 0x00605A29"
Scroll,0x2080,4,0,"?set_bevel_upper@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x2080], eax at 0x00605AA9"
Scroll,0x2084,4,0,"?set_bevel_lower@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x2084], eax at 0x00605AE9"
Scroll,0x2088,4,0,"?set_bevel_thickness@Scroll@@QAEXH@Z: mov dword ptr [esi + 0x2088], eax at 0x00605A69"
Scroll,0x2108,4,0,"?set_sprite_right@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0x2108], eax at 0x00605C63"
Scroll,0x210C,4,0,"?set_sprite_right@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0x210c], edx at 0x00605C69"
Scroll,0x2110,4,0,"?set_sprite_right@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z: mov dword ptr [ecx + 0x2110], esi at 0x00605C6F"
Scroll,0x2144,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0x2144], edi at 0x0060534C"
Scroll,0x2148,4,0,"??0Scroll@@QAE@XZ: mov dword ptr [esi + 0x2148], edi at 0x00605352"
SelectPartWin,0x0,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi], 0x66b2b8 at 0x00432942"
SelectPartWin,0x444,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66b2b0 at 0x00432948"
SelectPartWin,0x4C4,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov eax, dword ptr [ebx + 0x4c4] at 0x00434293"
SelectPartWin,0xA14,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov eax, dword ptr [esi] at 0x004342B8"
SelectPartWin,0xE58,4,0,"??1SelectPartWin@@QAE@XZ: mov dword ptr [edi + 0x444], 0x669d50 at 0x0043EECD"
SelectPartWin,0x1440,4,0,"?on_key_click@SelectPartWin@@QAEHHH@Z: mov ecx, dword ptr [esi + 0x1440] at 0x00433AA8"
SelectPartWin,0x1444,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x1444], 0 at 0x004342EE"
SelectPartWin,0x1454,4,0,"?on_key_click@SelectPartWin@@QAEHHH@Z: mov ecx, dword ptr [esi + 0x1454] at 0x00433C44"
SelectPartWin,0x14C0,4,0,"??1SelectPartWin@@QAE@XZ: mov dword ptr [ebx], 0x669754 at 0x0043EF1A"
SelectPartWin,0x1904,4,0,"??1SelectPartWin@@QAE@XZ: mov dword ptr [ebx + 0x444], 0x66974c at 0x0043EF20"
SelectPartWin,0x200C,4,0,"??1SelectPartWin@@QAE@XZ: mov dword ptr [ebx], 0x669754 at 0x0043EEEB"
SelectPartWin,0x2450,4,0,"??1SelectPartWin@@QAE@XZ: mov dword ptr [ebx + 0x444], 0x66974c at 0x0043EEF1"
SelectPartWin,0x2B60,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi + 0x2b60], edi at 0x0043293C"
SelectPartWin,0x2B64,4,0,"?on_redraw@SelectPartWin@@QAEXXZ: mov eax, dword ptr [edi + 0x2b64] at 0x004339CA"
SelectPartWin,0x2B68,4,0,"?close@SelectPartWin@@QAEXXZ: mov dword ptr [esi + 0x2b68], 0xffffffff at 0x0043298D"
SelectPartWin,0x2B6C,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi + 0x2b6c], edi at 0x00432924"
SelectPartWin,0x2B70,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi + 0x2b70], edi at 0x0043292A"
SelectPartWin,0x2B74,4,0,"?on_mouse_move@SelectPartWin@@QAEXHH@Z: cmp edi, dword ptr [esi + 0x2b74] at 0x004338BC"
SelectPartWin,0x2B80,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi + 0x2b80], edi at 0x00432930"
SelectPartWin,0x2B84,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x2b84], eax at 0x0043402D"
SelectPartWin,0x2B88,4,0,"?draw_armor@SelectPartWin@@QAEHHPAURECT@@H@Z: mov eax, dword ptr [edi + 0x2b88] at 0x00433180"
SelectPartWin,0x2B8C,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x2b8c], ecx at 0x00434018"
SelectPartWin,0x2B90,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x2b90], edx at 0x00434021"
SelectPartWin,0x2B94,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x2b94], ecx at 0x00434033"
SelectPartWin,0x2B98,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x2b98], edx at 0x00434039"
SelectPartWin,0x2BFC,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x2bfc], eax at 0x00434159"
SelectPartWin,0x2C00,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [esi + 4], ecx at 0x00434165"
SelectPartWin,0x2C04,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [esi + 8], edx at 0x00434168"
SelectPartWin,0x2C08,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [esi], eax at 0x0043413E"
SelectPartWin,0x2C0C,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [esi + 4], ecx at 0x0043414D"
SelectPartWin,0x2C10,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [esi + 8], edx at 0x00434150"
SelectPartWin,0x2C40,1,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov byte ptr [ebx + 0x2c40], 0 at 0x0043405B"
SelectPartWin,0x4644,4,0,"?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z: mov dword ptr [ebx + 0x4644], 0x6feb7c at 0x0043403F"
SelectPartWin,0x4648,4,0,"??0SelectPartWin@@QAE@XZ: mov dword ptr [esi + 0x4648], edi at 0x00432936"
ServiceStruct,0x0,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax], 0x6693d4 at 0x00401692"
ServiceStruct,0x4,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 4], 0x6693dc at 0x00401672"
ServiceStruct,0x8,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 8], ecx at 0x004016A3"
ServiceStruct,0xC,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 0xc], ecx at 0x004016A6"
ServiceStruct,0x10,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 0x10], ecx at 0x004016A9"
ServiceStruct,0x14,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 0x14], ecx at 0x004016AC"
ServiceStruct,0x18,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 0x18], ecx at 0x004016AF"
ServiceStruct,0x1C,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 0x1c], 0x6693ac at 0x00401679"
ServiceStruct,0x20,4,0,"??0ServiceStruct@@QAE@H@Z: mov dword ptr [eax + 0x20], edx at 0x00401686"
SetupWin,0x0,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi], 0x66d8e8 at 0x004AD957"
SetupWin,0xA0,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov dword ptr [esi + 0xa0], 0x6f117c at 0x004ADE63"
SetupWin,0x444,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66d8e0 at 0x004AD95D"
SetupWin,0xA14,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xa14], eax at 0x004AD99D"
SetupWin,0xA18,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xa18], ecx at 0x004AD9A9"
SetupWin,0xA1C,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xa1c], edi at 0x004AD967"
SetupWin,0xA20,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xa20], edi at 0x004AD96D"
SetupWin,0xA24,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xa24], edi at 0x004AD973"
SetupWin,0xA40,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xa40], edx at 0x004AD98B"
SetupWin,0xFCC,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xfcc], edi at 0x004AD97F"
SetupWin,0xFD0,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xfd0], edi at 0x004AD979"
SetupWin,0xFE0,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xfe0], 0x6693a4 at 0x004AD8F4"
SetupWin,0xFE4,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xfe4], 0x66b0ec at 0x004AD8C9"
SetupWin,0xFE8,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xfe8], edi at 0x004AD912"
SetupWin,0xFEC,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xfec], edi at 0x004AD918"
SetupWin,0xFF0,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xff0], edi at 0x004AD91E"
SetupWin,0xFF4,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xff4], edi at 0x004AD924"
SetupWin,0xFF8,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0xff8], edi at 0x004AD92A"
SetupWin,0xFFC,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov dword ptr [edi + 0x1c], eax at 0x004ADD9C"
SetupWin,0x1000,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov dword ptr [edi + 0x20], ebx at 0x004ADD9F"
SetupWin,0x1004,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov dword ptr [edi + 0x24], ebx at 0x004ADDA2"
SetupWin,0x1008,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0x1008], 0x6693ac at 0x004AD8D3"
SetupWin,0x100C,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0x100c], eax at 0x004AD8E2"
SetupWin,0x1010,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov dword ptr [esi + 0x1010], ecx at 0x004ADCD3"
SetupWin,0x1014,4,0,"??0SetupWin@@QAE@XZ: mov dword ptr [esi + 0x1014], edi at 0x004AD991"
SetupWin,0x1198,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov edi, dword ptr [esi + 0x1198] at 0x004ADE25"
SetupWin,0x119C,4,0,"?do_menu_rightside@SetupWin@@QAEHPADH@Z: mov ecx, dword ptr [esi + 0x119c] at 0x004ADDF9"
SocialWin,0x0,4,0,"??0SocialWin@@QAE@XZ: mov dword ptr [esi], 0x66daa4 at 0x004AEBB5"
SocialWin,0x2E0,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov ecx, dword ptr [esi + 0x2e0] at 0x004B24E4"
SocialWin,0x34C,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x34c], eax at 0x004B2605"
SocialWin,0x350,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x350], edx at 0x004B25FA"
SocialWin,0x358,4,0,"?on_status@SocialWin@@QAEXH@Z: mov eax, dword ptr [esi] at 0x004B2169"
SocialWin,0x444,4,0,"??0SocialWin@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66da9c at 0x004AEBBB"
SocialWin,0xA14,4,0,"??0SocialWin@@QAE@XZ: mov dword ptr [esi + 0xa14], 0x66a6e4 at 0x004AEA11"
SocialWin,0xA18,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [eax + 4], 2 at 0x004B27E3"
SocialWin,0xA1C,4,0,"?UNK1@SocialWin@@QAEXHH@Z: mov dword ptr [esi + 0xa1c], 0xffffffff at 0x004AEBFE"
SocialWin,0xA2C,4,0,"?draw_mouseover@SocialWin@@QAEXXZ: mov ecx, dword ptr [edi + 0xa2c] at 0x004B1119"
SocialWin,0xA30,4,0,"?draw_overview@SocialWin@@QAEXXZ: mov eax, dword ptr [ebx + 0xa30] at 0x004B041E"
SocialWin,0xCF4,4,0,"??0SocialWin@@QAE@XZ: mov dword ptr [esi + 0xcf4], 0xffffffff at 0x004AEBCF"
SocialWin,0xCF8,4,0,"?reset@SocialWin@@QAEXXZ: mov dword ptr [ebx], eax at 0x004AED4B"
SocialWin,0xD08,4,0,"?UNK1@SocialWin@@QAEXHH@Z: mov edx, dword ptr [eax - 0x2c] at 0x004AEC21"
SocialWin,0xD0C,4,0,"?draw_info@SocialWin@@QAEXXZ: mov eax, dword ptr [esi + 0xd0c] at 0x004AFF39"
SocialWin,0xD34,4,0,"?UNK1@SocialWin@@QAEXHH@Z: mov dword ptr [eax], edx at 0x004AEC24"
SocialWin,0xD60,4,0,"?UNK1@SocialWin@@QAEXHH@Z: mov dword ptr [esi + 0xd60], ecx at 0x004AEC94"
SocialWin,0xD64,4,0,"?UNK1@SocialWin@@QAEXHH@Z: mov dword ptr [esi + 0xd64], eax at 0x004AEC88"
SocialWin,0xD6C,4,0,"?init@SocialWin@@QAEXH@Z: mov edx, dword ptr [edi] at 0x004B38B2"
SocialWin,0x1790,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xa24], ebx at 0x004B3823"
SocialWin,0x1794,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xa28], eax at 0x004B3829"
SocialWin,0x21BC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 0xa24], ebx at 0x004B385C"
SocialWin,0x21C0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 0xa28], eax at 0x004B3862"
SocialWin,0x2230,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov dword ptr [eax], edx at 0x004B2543"
SocialWin,0x223C,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov edx, dword ptr [eax + 0xc] at 0x004B2540"
SocialWin,0x2240,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov eax, dword ptr [esi + 0x2240] at 0x004B2561"
SocialWin,0x2244,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov eax, dword ptr [esi + 0x2244] at 0x004B2584"
SocialWin,0x2248,4,0,"?on_iface_button_clicked@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x2248], 1 at 0x004B24FE"
