program_sha256,ghidra_version,language,address,end_address,size,body_ranges,name,signature,calling_convention,is_thunk
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006470A6,0x006470B8,18,"0x006470A6-0x006470B8","_malloc","void * __cdecl _malloc(size_t _Size)",__cdecl,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006470B8,0x006470E4,44,"0x006470B8-0x006470E4","__nh_malloc","void * __cdecl __nh_malloc(size_t _Size, int _NhFlag)",__cdecl,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006470E4,0x00647132,78,"0x006470E4-0x00647132","FUN_006470e4","undefined FUN_006470e4()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647132,0x0064726A,312,"0x00647132-0x0064726A","FUN_00647132","undefined FUN_00647132()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064726A,0x006472CC,98,"0x0064726A-0x006472CC","FUN_0064726a","undefined FUN_0064726a()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006472CC,0x00647330,100,"0x006472CC-0x00647330","FUN_006472cc","undefined FUN_006472cc()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647330,0x0064735C,44,"0x00647330-0x0064735C","FUN_00647330","undefined FUN_00647330()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064735C,0x006473E9,141,"0x0064735C-0x006473E9","FUN_0064735c","undefined FUN_0064735c()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006473F0,0x00647495,165,"0x006473F0-0x00647495","_memchr","void * __cdecl _memchr(void * _Buf, int _Val, size_t _MaxCount)",__cdecl,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006474A0,0x006474DE,62,"0x006474A0-0x006474DE","FUN_006474a0","undefined FUN_006474a0()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006474E0,0x0064753B,664,"0x006474E0-0x0064753B;0x0064753C-0x00647543;0x00647550-0x00647579;0x0064757C-0x0064759F;0x006475A0-0x006475B9;0x006475DC-0x00647626;0x00647638-0x0064763F;0x00647640-0x0064764B;0x0064764C-0x0064765D;0x00647660-0x00647677;0x00647678-0x0064769E;0x006476A0-0x006476A9;0x006476AC-0x006476CB;0x006476D8-0x006476F5;0x006476F8-0x0064771F;0x00647720-0x00647751;0x00647774-0x006477BE;0x006477D0-0x006477D7;0x006477D8-0x006477E5;0x006477E8-0x006477FB;0x006477FC-0x00647815","FUN_006474e0","undefined FUN_006474e0()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647815,0x00647851,60,"0x00647815-0x00647851","FUN_00647815","undefined FUN_00647815()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647851,0x00647920,207,"0x00647851-0x00647920","FUN_00647851","undefined FUN_00647851()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647920,0x00647942,34,"0x00647920-0x00647942","FUN_00647920","undefined FUN_00647920()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647942,0x00647AA3,353,"0x00647942-0x00647AA3","FUN_00647942","undefined FUN_00647942()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647AB0,0x00647AC4,20,"0x00647AB0-0x00647AC4","FUN_00647ab0","undefined FUN_00647ab0()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647ACD,0x00647B7B,174,"0x00647ACD-0x00647B7B","FUN_00647acd","undefined FUN_00647acd()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647C37,0x00647C66,47,"0x00647C37-0x00647C66","FUN_00647c37","undefined FUN_00647c37()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647C66,0x00647C89,35,"0x00647C66-0x00647C89","FUN_00647c66","undefined FUN_00647c66()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647C89,0x00647CB8,47,"0x00647C89-0x00647CB8","FUN_00647c89","undefined FUN_00647c89()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647CB8,0x00647CDB,35,"0x00647CB8-0x00647CDB","FUN_00647cb8","undefined FUN_00647cb8()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647CDB,0x00647D04,41,"0x00647CDB-0x00647D04","FUN_00647cdb","undefined FUN_00647cdb()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647D04,0x00647D65,97,"0x00647D04-0x00647D65","FUN_00647d04","undefined FUN_00647d04()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647D65,0x00647D7A,21,"0x00647D65-0x00647D7A","FUN_00647d65","undefined FUN_00647d65()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647D7A,0x00647DB6,60,"0x00647D7A-0x00647DB6","FUN_00647d7a","undefined FUN_00647d7a()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647DB6,0x00647DF4,62,"0x00647DB6-0x00647DF4","FUN_00647db6","undefined FUN_00647db6()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647DF4,0x00647E1F,43,"0x00647DF4-0x00647E1F","FUN_00647df4","undefined FUN_00647df4()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00647E1F,0x0064814A,811,"0x00647E1F-0x0064814A","FUN_00647e1f","undefined FUN_00647e1f()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064814A,0x00648453,777,"0x0064814A-0x00648453","FUN_0064814a","undefined FUN_0064814a()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648453,0x00648504,177,"0x00648453-0x00648504","FUN_00648453","undefined FUN_00648453()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648504,0x006485FF,251,"0x00648504-0x006485FF","FUN_00648504","undefined FUN_00648504()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006485FF,0x006488F5,758,"0x006485FF-0x006488F5","FUN_006485ff","undefined FUN_006485ff()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006488F5,0x00648990,155,"0x006488F5-0x00648990","FUN_006488f5","undefined FUN_006488f5()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648990,0x00648B43,435,"0x00648990-0x00648B43","FUN_00648990","undefined FUN_00648990()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648B43,0x00648BED,170,"0x00648B43-0x00648BED","FUN_00648b43","undefined FUN_00648b43()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648BED,0x00648C4A,93,"0x00648BED-0x00648C4A","FUN_00648bed","undefined FUN_00648bed()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648C4A,0x00648CB1,132,"0x00648C4A-0x00648CB1;0x00648CCB-0x00648CE8","FUN_00648c4a","undefined FUN_00648c4a()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648CFE,0x00648D79,123,"0x00648CFE-0x00648D79","FUN_00648cfe","undefined FUN_00648cfe()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648D79,0x00648E1E,165,"0x00648D79-0x00648E1E","FUN_00648d79","undefined FUN_00648d79()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648E46,0x00648E94,78,"0x00648E46-0x00648E94","FUN_00648e46","undefined FUN_00648e46()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00648EBE,0x00649076,440,"0x00648EBE-0x00649076","FUN_00648ebe","undefined FUN_00648ebe()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649082,0x006490D8,86,"0x00649082-0x006490D8","FUN_00649082","undefined FUN_00649082()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006490E9,0x0064910C,35,"0x006490E9-0x0064910C","FUN_006490e9","undefined FUN_006490e9()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649110,0x0064915C,76,"0x00649110-0x0064915C","__CallSettingFrame@12","undefined __CallSettingFrame@12()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064915C,0x006491B0,84,"0x0064915C-0x006491B0","FUN_0064915c","undefined FUN_0064915c()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006491B0,0x006491C3,19,"0x006491B0-0x006491C3","FUN_006491b0","undefined FUN_006491b0()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006491C3,0x0064922A,103,"0x006491C3-0x0064922A","FUN_006491c3","undefined FUN_006491c3()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064922A,0x006492CA,160,"0x0064922A-0x006492CA","FUN_0064922a","undefined FUN_0064922a()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006492CA,0x00649312,86,"0x006492CA-0x00649312;0x0064931D-0x0064932B","FUN_006492ca","undefined FUN_006492ca()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064932B,0x00649368,79,"0x0064932B-0x00649368;0x0064936F-0x00649381","FUN_0064932b","undefined FUN_0064932b()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649381,0x006493C6,69,"0x00649381-0x006493C6","FUN_00649381","undefined FUN_00649381()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006493C6,0x00649423,93,"0x006493C6-0x00649423","FUN_006493c6","undefined FUN_006493c6()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649423,0x006494A6,131,"0x00649423-0x006494A6","FUN_00649423","undefined FUN_00649423()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006494A6,0x006494D1,43,"0x006494A6-0x006494D1","__freebuf","void __cdecl __freebuf(FILE * _File)",__cdecl,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006494D1,0x006494FF,46,"0x006494D1-0x006494FF","FUN_006494d1","undefined FUN_006494d1()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006494FF,0x0064955B,92,"0x006494FF-0x0064955B","FUN_006494ff","undefined FUN_006494ff()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649564,0x00649608,164,"0x00649564-0x00649608","FUN_00649564","undefined FUN_00649564()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649608,0x00649778,368,"0x00649608-0x00649778","FUN_00649608","undefined FUN_00649608()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649778,0x00649840,200,"0x00649778-0x00649840","FUN_00649778","undefined FUN_00649778()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649840,0x00649852,18,"0x00649840-0x00649852","FUN_00649840","undefined FUN_00649840()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649852,0x00649890,62,"0x00649852-0x00649890","FUN_00649852","undefined FUN_00649852()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649890,0x006498B9,41,"0x00649890-0x006498B9","FUN_00649890","undefined FUN_00649890()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006498B9,0x00649913,90,"0x006498B9-0x00649913","FUN_006498b9","undefined FUN_006498b9()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649979,0x006499B7,62,"0x00649979-0x006499B7","__fassign","void __cdecl __fassign(int flag, char * argument, char * number)",__cdecl,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x006499B7,0x00649A18,97,"0x006499B7-0x00649A18","FUN_006499b7","undefined FUN_006499b7()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649A18,0x00649ADA,194,"0x00649A18-0x00649ADA","FUN_00649a18","undefined FUN_00649a18()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649ADA,0x00649B2F,85,"0x00649ADA-0x00649B2F","FUN_00649ada","undefined FUN_00649ada()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649B2F,0x00649BD6,167,"0x00649B2F-0x00649BD6","FUN_00649b2f","undefined FUN_00649b2f()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649BD6,0x00649C69,147,"0x00649BD6-0x00649C69","FUN_00649bd6","undefined FUN_00649bd6()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649C69,0x00649CBA,81,"0x00649C69-0x00649CBA","__cfltcvt","errno_t __cdecl __cfltcvt(double * arg, char * buffer, size_t sizeInBytes, int format, int precision, int caps)",__cdecl,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649CBA,0x00649CDF,37,"0x00649CBA-0x00649CDF","FUN_00649cba","undefined FUN_00649cba()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649CDF,0x00649D54,117,"0x00649CDF-0x00649D54","FUN_00649cdf","undefined FUN_00649cdf()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649D94,0x00649EAC,280,"0x00649D94-0x00649EAC","FUN_00649d94","undefined FUN_00649d94()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649EAC,0x00649F11,101,"0x00649EAC-0x00649F11","FUN_00649eac","undefined FUN_00649eac()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x00649F11,0x0064A09C,395,"0x00649F11-0x0064A09C","FUN_00649f11","undefined FUN_00649f11()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A09C,0x0064A178,220,"0x0064A09C-0x0064A178","FUN_0064a09c","undefined FUN_0064a09c()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A178,0x0064A1DD,101,"0x0064A178-0x0064A1DD","FUN_0064a178","undefined FUN_0064a178()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A1DD,0x0064A3B6,473,"0x0064A1DD-0x0064A3B6","FUN_0064a1dd","undefined FUN_0064a1dd()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A3B6,0x0064A4C6,511,"0x0064A3B6-0x0064A4C6;0x0064A4D9-0x0064A57A;0x0064A58C-0x0064A5DA","FUN_0064a3b6","undefined FUN_0064a3b6()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A5DA,0x0064A605,43,"0x0064A5DA-0x0064A605","FUN_0064a5da","undefined FUN_0064a5da()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A7E0,0x0064A7F5,21,"0x0064A7E0-0x0064A7F5","FUN_0064a7e0","undefined FUN_0064a7e0()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A7F5,0x0064A80C,23,"0x0064A7F5-0x0064A80C","FUN_0064a7f5","undefined FUN_0064a7f5()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A80C,0x0064A825,25,"0x0064A80C-0x0064A825","FUN_0064a80c","undefined FUN_0064a80c()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A825,0x0064A868,67,"0x0064A825-0x0064A868","__fload_withFB","undefined __fload_withFB()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A868,0x0064A87E,22,"0x0064A868-0x0064A87E","FUN_0064a868","undefined FUN_0064a868()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A87E,0x0064A88B,13,"0x0064A87E-0x0064A88B","FUN_0064a87e","undefined FUN_0064a87e()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A88B,0x0064A8B5,42,"0x0064A88B-0x0064A8B5","__math_exit","undefined __math_exit()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A8C9,0x0064A96C,163,"0x0064A8C9-0x0064A96C","FUN_0064a8c9","undefined FUN_0064a8c9()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A970,0x0064A987,23,"0x0064A970-0x0064A987","FUN_0064a970","undefined FUN_0064a970()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A987,0x0064A9C3,60,"0x0064A987-0x0064A9C3","__startOneArgErrorHandling","undefined __startOneArgErrorHandling()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064A9C3,0x0064AA36,115,"0x0064A9C3-0x0064AA36","FUN_0064a9c3","undefined FUN_0064a9c3()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064AA36,0x0064AA3F,9,"0x0064AA36-0x0064AA3F","FUN_0064aa36","undefined FUN_0064aa36()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064AA3F,0x0064AA48,9,"0x0064AA3F-0x0064AA48","FUN_0064aa3f","undefined FUN_0064aa3f()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064AA48,0x0064B169,1825,"0x0064AA48-0x0064B169","FUN_0064aa48","undefined FUN_0064aa48()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B189,0x0064B1BE,53,"0x0064B189-0x0064B1BE","FUN_0064b189","undefined FUN_0064b189()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B1BE,0x0064B1EF,49,"0x0064B1BE-0x0064B1EF","FUN_0064b1be","undefined FUN_0064b1be()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B1EF,0x0064B227,56,"0x0064B1EF-0x0064B227","FUN_0064b1ef","undefined FUN_0064b1ef()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B227,0x0064B234,13,"0x0064B227-0x0064B234","FUN_0064b227","undefined FUN_0064b227()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B234,0x0064B244,16,"0x0064B234-0x0064B244","FUN_0064b234","undefined FUN_0064b234()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B244,0x0064B252,14,"0x0064B244-0x0064B252","FUN_0064b244","undefined FUN_0064b244()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B467,0x0064B597,304,"0x0064B467-0x0064B597","FUN_0064b467","undefined FUN_0064b467()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B597,0x0064B5FC,101,"0x0064B597-0x0064B5FC","FUN_0064b597","undefined FUN_0064b597()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B5FC,0x0064B73A,318,"0x0064B5FC-0x0064B73A","FUN_0064b5fc","undefined FUN_0064b5fc()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B73A,0x0064B774,58,"0x0064B73A-0x0064B774","FUN_0064b73a","undefined FUN_0064b73a()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B774,0x0064B7CC,88,"0x0064B774-0x0064B7CC","FUN_0064b774","undefined FUN_0064b774()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B7CC,0x0064B885,185,"0x0064B7CC-0x0064B885","FUN_0064b7cc","undefined FUN_0064b7cc()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B885,0x0064B91E,153,"0x0064B885-0x0064B91E","FUN_0064b885","undefined FUN_0064b885()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064B91E,0x0064BAD2,436,"0x0064B91E-0x0064BAD2","FUN_0064b91e","undefined FUN_0064b91e()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064BAD2,0x0064BC04,306,"0x0064BAD2-0x0064BC04","FUN_0064bad2","undefined FUN_0064bad2()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064BC04,0x0064BDC0,444,"0x0064BC04-0x0064BDC0","FUN_0064bc04","undefined FUN_0064bc04()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064BDC0,0x0064BDF9,57,"0x0064BDC0-0x0064BDF9","FUN_0064bdc0","undefined FUN_0064bdc0()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064BDF9,0x0064BF4C,339,"0x0064BDF9-0x0064BF4C","FUN_0064bdf9","undefined FUN_0064bdf9()",unknown,false
01901cbf7196b0c5d0df9540a029520f5df8fd9a6b343deef8b5663872805fcf,12.1.2,x86:LE:32:default,0x0064BF4C,0x0064BF67,27,"0x0064BF4C-0x0064BF67","FUN_0064bf4c","undefined FUN_0064bf4c()",unknown,false
