address,name,shape
0x0044EE00,??__Eg_TER1_BOREHOLE_SPRITE@@YAXXZ,seam_forwarding
0x0044EE20,??__Fg_TER1_BOREHOLE_SPRITE@@YAXXZ,seam_forwarding
0x0044EE30,??__Eg_TER1_BOREHOLE_CLUSTER_SPRITE@@YAXXZ,seam_forwarding
0x0044EE50,??__Fg_TER1_BOREHOLE_CLUSTER_SPRITE@@YAXXZ,seam_forwarding
0x0044EE60,??__Eg_TER1_MANIFOLD_NEXUS_SPRITES@@YAXXZ,seam_forwarding
0x0044EE90,??__Fg_TER1_MANIFOLD_NEXUS_SPRITES@@YAXXZ,seam_forwarding
0x0044EEB0,??__Eg_TER1WRECK_UNITY_WRECKAGE_SPRITES@@YAXXZ,seam_forwarding
0x0044EEE0,??__Fg_TER1WRECK_UNITY_WRECKAGE_SPRITES@@YAXXZ,seam_forwarding
0x0044EF00,??__Eg_TER1WRECK_UNITY_WRECKAGE_ALT_SPRITES@@YAXXZ,seam_forwarding
0x0044EF30,??__Fg_TER1WRECK_UNITY_WRECKAGE_ALT_SPRITES@@YAXXZ,seam_forwarding
0x0044EF50,??__Eg_FOSSIL_FIELD_RIDGE_SPRITES@@YAXXZ,seam_forwarding
0x0044EF80,??__Fg_FOSSIL_FIELD_RIDGE_SPRITES@@YAXXZ,seam_forwarding
0x0044EFA0,??__Eg_TER1_UNUSED_SPRITES1@@YAXXZ,seam_forwarding
0x0044EFD0,??__Fg_TER1_UNUSED_SPRITES1@@YAXXZ,seam_forwarding
0x0044EFF0,??__Eg_TER1_FARM_SPRITES@@YAXXZ,seam_forwarding
0x0044F020,??__Fg_TER1_FARM_SPRITES@@YAXXZ,seam_forwarding
0x0044F040,??__Eg_TER1_SOIL_ENRICHER_SPRITES@@YAXXZ,seam_forwarding
0x0044F070,??__Fg_TER1_SOIL_ENRICHER_SPRITES@@YAXXZ,seam_forwarding
0x0044F090,??__Eg_TER1_SEA_LAND_RESOURCE_SPRITES@@YAXXZ,seam_forwarding
0x0044F0C0,??__Fg_TER1_SEA_LAND_RESOURCE_SPRITES@@YAXXZ,seam_forwarding
0x0044F0E0,??__Eg_TER1_LANDMARK_RESOURCE_SPRITES@@YAXXZ,seam_forwarding
0x0044F110,??__Fg_TER1_LANDMARK_RESOURCE_SPRITES@@YAXXZ,seam_forwarding
0x0044F130,??__Eg_GLOW_SPRITES@@YAXXZ,seam_forwarding
0x0044F160,??__Fg_GLOW_SPRITES@@YAXXZ,seam_forwarding
0x0044F180,??__Eg_TER1_UNITY_POD_SPRITES@@YAXXZ,seam_forwarding
0x0044F1B0,??__Fg_TER1_UNITY_POD_SPRITES@@YAXXZ,seam_forwarding
0x0044F1D0,??__Eg_TER1_MONOLITH_SPRITE@@YAXXZ,seam_forwarding
0x0044F1F0,??__Fg_TER1_MONOLITH_SPRITE@@YAXXZ,seam_forwarding
0x0044F200,??__Eg_TER1_BUNKER_SPRITE@@YAXXZ,seam_forwarding
0x0044F220,??__Fg_TER1_BUNKER_SPRITE@@YAXXZ,seam_forwarding
0x0044F230,??__Eg_TER1_AIRBASE_SPRITE@@YAXXZ,seam_forwarding
0x0044F250,??__Fg_TER1_AIRBASE_SPRITE@@YAXXZ,seam_forwarding
0x0044F260,??__Eg_TER1_SENSOR_ARRAY_SPRITE@@YAXXZ,seam_forwarding
0x0044F280,??__Fg_TER1_SENSOR_ARRAY_SPRITE@@YAXXZ,seam_forwarding
0x0044F290,??__Eg_RAINFALL_DOUBLE_TILE_SPRITES@@YAXXZ,seam_forwarding
0x0044F2C0,??__Fg_RAINFALL_DOUBLE_TILE_SPRITES@@YAXXZ,seam_forwarding
0x0044F2E0,??__Eg_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F310,??__Fg_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F330,??__Eg_FLAGS_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F360,??__Fg_FLAGS_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F380,??__Eg_ICONS_GENERAL_SPRITES@@YAXXZ,seam_forwarding
0x0044F3B0,??__Fg_ICONS_GENERAL_SPRITES@@YAXXZ,seam_forwarding
0x0044F3D0,??__Eg_RESOURCE_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044F400,??__Fg_RESOURCE_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044F420,??__Eg_CITIZEN_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F450,??__Fg_CITIZEN_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F470,??__Eg_SPECIALIST_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F4A0,??__Fg_SPECIALIST_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F4C0,??__Eg_CITIZEN_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F4F0,??__Fg_CITIZEN_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F510,??__Eg_SPECIALIST_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F540,??__Fg_SPECIALIST_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F560,??__Eg_AL_CITIZEN_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F590,??__Fg_AL_CITIZEN_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F5B0,??__Eg_AL_SPECIALIST_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F5E0,??__Fg_AL_SPECIALIST_LG_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F600,??__Eg_AL_CITIZEN_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F630,??__Fg_AL_CITIZEN_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F650,??__Eg_AL_SPECIALIST_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F680,??__Fg_AL_SPECIALIST_SM_CURSOR_SPRITES@@YAXXZ,seam_forwarding
0x0044F6A0,??__Eg_RED_ALIEN_HEAD_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044F6C0,??__Fg_RED_ALIEN_HEAD_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044F6D0,??__Eg_SILVER_MENU_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044F700,??__Fg_SILVER_MENU_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044F720,??__Eg_SILVER_CHECKBOX_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044F750,??__Fg_SILVER_CHECKBOX_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044F770,??__Eg_RED_MALE_HEAD_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044F790,??__Fg_RED_MALE_HEAD_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044F7A0,??__Eg_NULL_RESOURCE_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044F7C0,??__Fg_NULL_RESOURCE_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044F7D0,??__Eg_PEACE_SIGN_SPRITES@@YAXXZ,seam_forwarding
0x0044F800,??__Fg_PEACE_SIGN_SPRITES@@YAXXZ,seam_forwarding
0x0044F820,??__Eg_ICON_TILE_SQUARE_SPRITE@@YAXXZ,seam_forwarding
0x0044F840,??__Fg_ICON_TILE_SQUARE_SPRITE@@YAXXZ,seam_forwarding
0x0044F850,??__Eg_XI_BOOM_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F880,??__Fg_XI_BOOM_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F8A0,??__Eg_XF_BOOM_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F8D0,??__Fg_XF_BOOM_VEH_SPRITES@@YAXXZ,seam_forwarding
0x0044F8F0,??__Eg_BATTLE_MIND_WORM_SPRITE@@YAXXZ,seam_forwarding
0x0044F910,??__Fg_BATTLE_MIND_WORM_SPRITE@@YAXXZ,seam_forwarding
0x0044F920,??__Eg_BATTLE_ISLE_DEEP_SPRITE@@YAXXZ,seam_forwarding
0x0044F940,??__Fg_BATTLE_ISLE_DEEP_SPRITE@@YAXXZ,seam_forwarding
0x0044F950,??__Eg_BATTLE_LOCUSTS_CHIRON_SPRITE@@YAXXZ,seam_forwarding
0x0044F970,??__Fg_BATTLE_LOCUSTS_CHIRON_SPRITE@@YAXXZ,seam_forwarding
0x0044F980,??__Eg_BATTLE_FUNGAL_TOWER_SPRITE@@YAXXZ,seam_forwarding
0x0044F9A0,??__Fg_BATTLE_FUNGAL_TOWER_SPRITE@@YAXXZ,seam_forwarding
0x0044F9B0,??__Eg_BATTLE_SPORE_LAUNCHER_SPRITE@@YAXXZ,seam_forwarding
0x0044F9D0,??__Fg_BATTLE_SPORE_LAUNCHER_SPRITE@@YAXXZ,seam_forwarding
0x0044F9E0,??__Eg_BATTLE_SEALURK_SPRITE@@YAXXZ,seam_forwarding
0x0044FA00,??__Fg_BATTLE_SEALURK_SPRITE@@YAXXZ,seam_forwarding
0x0044FA10,??__Eg_TECH_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FA40,??__Fg_TECH_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FA60,??__Eg_FACILITY_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FA90,??__Fg_FACILITY_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FAB0,??__Eg_SECRET_PROJECT_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FAE0,??__Fg_SECRET_PROJECT_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FB00,??__Eg_IFACE_MP_COMBO_ARROW_SPRITES@@YAXXZ,seam_forwarding
0x0044FB30,??__Fg_IFACE_MP_COMBO_ARROW_SPRITES@@YAXXZ,seam_forwarding
0x0044FB50,??__Eg_SCROLL_BAR_ARROW_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FB80,??__Fg_SCROLL_BAR_ARROW_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FBA0,??__Eg_SCROLL_BAR_SMALL_ARROW_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FBD0,??__Fg_SCROLL_BAR_SMALL_ARROW_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FBF0,??__Eg_SCROLL_BAR_FILLER_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FC10,??__Fg_SCROLL_BAR_FILLER_ICON_SPRITES@@YAXXZ,seam_forwarding
0x0044FC20,??__Eg_SCROLL_BAR_SMALL_FILLER_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044FC40,??__Fg_SCROLL_BAR_SMALL_FILLER_ICON_SPRITE@@YAXXZ,seam_forwarding
0x0044FC50,??__Eg_IFACE_LOCK_SPRITES@@YAXXZ,seam_forwarding
0x0044FC80,??__Fg_IFACE_LOCK_SPRITES@@YAXXZ,seam_forwarding
0x0044FCA0,??__Eg_UNUSED_SPRITES_VAR01@@YAXXZ,seam_forwarding
0x0044FCD0,??__Fg_UNUSED_SPRITES_VAR01@@YAXXZ,seam_forwarding
0x0044FCF0,??__Eg_IFACE_GENERAL_WINDOWS_TOP_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FD10,??__Fg_IFACE_GENERAL_WINDOWS_TOP_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FD20,??__Eg_IFACE_GENERAL_WINDOWS_TOP_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FD40,??__Fg_IFACE_GENERAL_WINDOWS_TOP_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FD50,??__Eg_IFACE_GENERAL_WINDOWS_BOT_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FD70,??__Fg_IFACE_GENERAL_WINDOWS_BOT_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FD80,??__Eg_IFACE_GENERAL_WINDOWS_BOT_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FDA0,??__Fg_IFACE_GENERAL_WINDOWS_BOT_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FDB0,??__Eg_IFACE_GENERAL_WINDOWS_MID_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FDD0,??__Fg_IFACE_GENERAL_WINDOWS_MID_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FDE0,??__Eg_IFACE_GENERAL_WINDOWS_MID_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FE00,??__Fg_IFACE_GENERAL_WINDOWS_MID_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FE10,??__Eg_IFACE_GENERAL_WINDOWS_TOP_MID_SPRITE@@YAXXZ,seam_forwarding
0x0044FE30,??__Fg_IFACE_GENERAL_WINDOWS_TOP_MID_SPRITE@@YAXXZ,seam_forwarding
0x0044FE40,??__Eg_IFACE_GENERAL_WINDOWS_BOT_MID_SPRITE@@YAXXZ,seam_forwarding
0x0044FE60,??__Fg_IFACE_GENERAL_WINDOWS_BOT_MID_SPRITE@@YAXXZ,seam_forwarding
0x0044FE70,??__Eg_IFACE_GENERAL_WINDOWS_NONCAP_MID_SPRITE@@YAXXZ,seam_forwarding
0x0044FE90,??__Fg_IFACE_GENERAL_WINDOWS_NONCAP_MID_SPRITE@@YAXXZ,seam_forwarding
0x0044FEA0,??__Eg_IFACE_GENERAL_WINDOWS_NONCAP_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FEC0,??__Fg_IFACE_GENERAL_WINDOWS_NONCAP_LEFT_SPRITE@@YAXXZ,seam_forwarding
0x0044FED0,??__Eg_IFACE_GENERAL_WINDOWS_NONCAP_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FEF0,??__Fg_IFACE_GENERAL_WINDOWS_NONCAP_RIGHT_SPRITE@@YAXXZ,seam_forwarding
0x0044FF00,??__Eg_UNUSED_SPRITE_VAR23@@YAXXZ,seam_forwarding
0x0044FF20,??__Fg_UNUSED_SPRITE_VAR23@@YAXXZ,seam_forwarding
0x0044FF30,??__Eg_UNUSED_SPRITE_VAR24@@YAXXZ,seam_forwarding
0x0044FF50,??__Fg_UNUSED_SPRITE_VAR24@@YAXXZ,seam_forwarding
0x0044FF60,??__Eg_UNUSED_SPRITE_VAR25@@YAXXZ,seam_forwarding
0x0044FF80,??__Fg_UNUSED_SPRITE_VAR25@@YAXXZ,seam_forwarding
0x0044FF90,??__Eg_UNUSED_SPRITE_VAR26@@YAXXZ,seam_forwarding
0x0044FFB0,??__Fg_UNUSED_SPRITE_VAR26@@YAXXZ,seam_forwarding
0x0044FFC0,??__Eg_UNUSED_SPRITE_VAR27@@YAXXZ,seam_forwarding
0x0044FFE0,??__Fg_UNUSED_SPRITE_VAR27@@YAXXZ,seam_forwarding
0x0044FFF0,??__Eg_UNUSED_SPRITE_VAR28@@YAXXZ,seam_forwarding
0x00450010,??__Fg_UNUSED_SPRITE_VAR28@@YAXXZ,seam_forwarding
0x00450020,??__Eg_UNUSED_SPRITE_VAR29@@YAXXZ,seam_forwarding
0x00450040,??__Fg_UNUSED_SPRITE_VAR29@@YAXXZ,seam_forwarding
0x00450050,??__Eg_UNUSED_SPRITE_VAR30@@YAXXZ,seam_forwarding
0x00450070,??__Fg_UNUSED_SPRITE_VAR30@@YAXXZ,seam_forwarding
0x00450080,??__Eg_UNUSED_SPRITE_VAR31@@YAXXZ,seam_forwarding
0x004500A0,??__Fg_UNUSED_SPRITE_VAR31@@YAXXZ,seam_forwarding
0x004500B0,??__Eg_UNUSED_SPRITE_VAR32@@YAXXZ,seam_forwarding
0x004500D0,??__Fg_UNUSED_SPRITE_VAR32@@YAXXZ,seam_forwarding
0x004500E0,??__Eg_UNUSED_SPRITE_VAR33@@YAXXZ,seam_forwarding
0x00450100,??__Fg_UNUSED_SPRITE_VAR33@@YAXXZ,seam_forwarding
0x00450110,??__Eg_UNUSED_SPRITE_VAR34@@YAXXZ,seam_forwarding
0x00450130,??__Fg_UNUSED_SPRITE_VAR34@@YAXXZ,seam_forwarding
0x00450140,??__Eg_UNUSED_SPRITE_VAR35@@YAXXZ,seam_forwarding
0x00450160,??__Fg_UNUSED_SPRITE_VAR35@@YAXXZ,seam_forwarding
0x00450170,??__Eg_UNUSED_SPRITE_VAR36@@YAXXZ,seam_forwarding
0x00450190,??__Fg_UNUSED_SPRITE_VAR36@@YAXXZ,seam_forwarding
0x004501A0,??__Eg_UNUSED_SPRITE_VAR37@@YAXXZ,seam_forwarding
0x004501C0,??__Fg_UNUSED_SPRITE_VAR37@@YAXXZ,seam_forwarding
0x004501D0,??__Eg_UNUSED_SPRITE_VAR38@@YAXXZ,seam_forwarding
0x004501F0,??__Fg_UNUSED_SPRITE_VAR38@@YAXXZ,seam_forwarding
0x00450200,??__Eg_UNUSED_SPRITE_VAR39@@YAXXZ,seam_forwarding
0x00450220,??__Fg_UNUSED_SPRITE_VAR39@@YAXXZ,seam_forwarding
0x00450230,??__Eg_UNUSED_SPRITE_VAR40@@YAXXZ,seam_forwarding
0x00450250,??__Fg_UNUSED_SPRITE_VAR40@@YAXXZ,seam_forwarding
0x00450260,??__Eg_UNUSED_SPRITE_VAR41@@YAXXZ,seam_forwarding
0x00450280,??__Fg_UNUSED_SPRITE_VAR41@@YAXXZ,seam_forwarding
0x00450290,??__Eg_UNUSED_SPRITE_VAR42@@YAXXZ,seam_forwarding
0x004502B0,??__Fg_UNUSED_SPRITE_VAR42@@YAXXZ,seam_forwarding
0x004502C0,??__Eg_UNUSED_SPRITE_VAR43@@YAXXZ,seam_forwarding
0x004502E0,??__Fg_UNUSED_SPRITE_VAR43@@YAXXZ,seam_forwarding
0x004502F0,??__Eg_UNUSED_SPRITE_VAR44@@YAXXZ,seam_forwarding
0x00450310,??__Fg_UNUSED_SPRITE_VAR44@@YAXXZ,seam_forwarding
0x00450320,??__Eg_UNUSED_SPRITE_VAR45@@YAXXZ,seam_forwarding
0x00450340,??__Fg_UNUSED_SPRITE_VAR45@@YAXXZ,seam_forwarding
0x00450350,??__Eg_UNUSED_SPRITE_VAR46@@YAXXZ,seam_forwarding
0x00450370,??__Fg_UNUSED_SPRITE_VAR46@@YAXXZ,seam_forwarding
0x00450380,??__Eg_IFACE_TECH_TREE_ARROW_SPRITES@@YAXXZ,seam_forwarding
0x004503B0,??__Fg_IFACE_TECH_TREE_ARROW_SPRITES@@YAXXZ,seam_forwarding
0x004503D0,??__Eg_UNUSED_SPRITE_VAR47@@YAXXZ,seam_forwarding
0x004503F0,??__Fg_UNUSED_SPRITE_VAR47@@YAXXZ,seam_forwarding
0x00450400,??__Eg_UNUSED_SPRITE_VAR48@@YAXXZ,seam_forwarding
0x00450420,??__Fg_UNUSED_SPRITE_VAR48@@YAXXZ,seam_forwarding
0x00450430,??__Eg_UNUSED_SPRITE_VAR49@@YAXXZ,seam_forwarding
0x00450450,??__Fg_UNUSED_SPRITE_VAR49@@YAXXZ,seam_forwarding
0x00450460,??__Eg_UNUSED_SPRITE_VAR50@@YAXXZ,seam_forwarding
0x00450480,??__Fg_UNUSED_SPRITE_VAR50@@YAXXZ,seam_forwarding
0x00450490,??__Eg_UNUSED_SPRITE_VAR51@@YAXXZ,seam_forwarding
0x004504B0,??__Fg_UNUSED_SPRITE_VAR51@@YAXXZ,seam_forwarding
0x004504C0,??__Eg_UNUSED_SPRITE_VAR52@@YAXXZ,seam_forwarding
0x004504E0,??__Fg_UNUSED_SPRITE_VAR52@@YAXXZ,seam_forwarding
0x004504F0,??__Eg_UNUSED_SPRITE_VAR53@@YAXXZ,seam_forwarding
0x00450510,??__Fg_UNUSED_SPRITE_VAR53@@YAXXZ,seam_forwarding
0x00450520,??__Eg_UNUSED_SPRITE_VAR54@@YAXXZ,seam_forwarding
0x00450540,??__Fg_UNUSED_SPRITE_VAR54@@YAXXZ,seam_forwarding
0x00450550,??__Eg_UNUSED_SPRITE_VAR55@@YAXXZ,seam_forwarding
0x00450570,??__Fg_UNUSED_SPRITE_VAR55@@YAXXZ,seam_forwarding
0x00450580,??__Eg_UNUSED_SPRITE_VAR56@@YAXXZ,seam_forwarding
0x004505A0,??__Fg_UNUSED_SPRITE_VAR56@@YAXXZ,seam_forwarding
0x004505B0,??__Eg_UNUSED_SPRITE_VAR57@@YAXXZ,seam_forwarding
0x004505D0,??__Fg_UNUSED_SPRITE_VAR57@@YAXXZ,seam_forwarding
0x004505E0,??__Eg_UNUSED_SPRITE_VAR58@@YAXXZ,seam_forwarding
0x00450600,??__Fg_UNUSED_SPRITE_VAR58@@YAXXZ,seam_forwarding
0x00450610,??__Eg_UNUSED_SPRITE_VAR59@@YAXXZ,seam_forwarding
0x00450630,??__Fg_UNUSED_SPRITE_VAR59@@YAXXZ,seam_forwarding
0x00450640,??__Eg_UNUSED_SPRITE_VAR60@@YAXXZ,seam_forwarding
0x00450660,??__Fg_UNUSED_SPRITE_VAR60@@YAXXZ,seam_forwarding
0x00450670,??__Eg_UNUSED_SPRITE_VAR61@@YAXXZ,seam_forwarding
0x00450690,??__Fg_UNUSED_SPRITE_VAR61@@YAXXZ,seam_forwarding
0x004506A0,??__Eg_UNUSED_SPRITE_VAR62@@YAXXZ,seam_forwarding
0x004506C0,??__Fg_UNUSED_SPRITE_VAR62@@YAXXZ,seam_forwarding
0x004506D0,??__Eg_UNUSED_SPRITE_VAR63@@YAXXZ,seam_forwarding
0x004506F0,??__Fg_UNUSED_SPRITE_VAR63@@YAXXZ,seam_forwarding
0x00450700,??__Eg_UNUSED_SPRITE_VAR64@@YAXXZ,seam_forwarding
0x00450720,??__Fg_UNUSED_SPRITE_VAR64@@YAXXZ,seam_forwarding
0x00450730,??__Eg_UNUSED_SPRITE_VAR65@@YAXXZ,seam_forwarding
0x00450750,??__Fg_UNUSED_SPRITE_VAR65@@YAXXZ,seam_forwarding
0x00450760,??__Eg_UNUSED_SPRITE_VAR66@@YAXXZ,seam_forwarding
0x00450780,??__Fg_UNUSED_SPRITE_VAR66@@YAXXZ,seam_forwarding
0x00450790,??__Eg_UNUSED_SPRITE_VAR67@@YAXXZ,seam_forwarding
0x004507B0,??__Fg_UNUSED_SPRITE_VAR67@@YAXXZ,seam_forwarding
0x004507C0,??__Eg_UNUSED_SPRITE_VAR68@@YAXXZ,seam_forwarding
0x004507E0,??__Fg_UNUSED_SPRITE_VAR68@@YAXXZ,seam_forwarding
0x004507F0,??__Eg_UNUSED_SPRITE_VAR69@@YAXXZ,seam_forwarding
0x00450810,??__Fg_UNUSED_SPRITE_VAR69@@YAXXZ,seam_forwarding
0x00450820,??__Eg_UNUSED_SPRITE_VAR70@@YAXXZ,seam_forwarding
0x00450840,??__Fg_UNUSED_SPRITE_VAR70@@YAXXZ,seam_forwarding
0x00450850,??__Eg_UNUSED_SPRITE_VAR71@@YAXXZ,seam_forwarding
0x00450870,??__Fg_UNUSED_SPRITE_VAR71@@YAXXZ,seam_forwarding
0x00450880,??__Eg_UNUSED_SPRITE_VAR72@@YAXXZ,seam_forwarding
0x004508A0,??__Fg_UNUSED_SPRITE_VAR72@@YAXXZ,seam_forwarding
0x004508B0,??__Eg_UNUSED_SPRITE_VAR73@@YAXXZ,seam_forwarding
0x004508D0,??__Fg_UNUSED_SPRITE_VAR73@@YAXXZ,seam_forwarding
0x004508E0,??__Eg_UNUSED_SPRITE_VAR74@@YAXXZ,seam_forwarding
0x00450900,??__Fg_UNUSED_SPRITE_VAR74@@YAXXZ,seam_forwarding
0x00450910,??__Eg_UNUSED_SPRITES_VAR02@@YAXXZ,seam_forwarding
0x00450940,??__Fg_UNUSED_SPRITES_VAR02@@YAXXZ,seam_forwarding
0x00450960,??__Eg_UNUSED_SPRITES_VAR03@@YAXXZ,seam_forwarding
0x00450990,??__Fg_UNUSED_SPRITES_VAR03@@YAXXZ,seam_forwarding
0x004509B0,??__Eg_UNUSED_SPRITES_VAR04@@YAXXZ,seam_forwarding
0x004509E0,??__Fg_UNUSED_SPRITES_VAR04@@YAXXZ,seam_forwarding
0x00450A00,??__Eg_UNUSED_SPRITES_VAR05@@YAXXZ,seam_forwarding
0x00450A30,??__Fg_UNUSED_SPRITES_VAR05@@YAXXZ,seam_forwarding
0x00450A50,??__Eg_UNUSED_SPRITES_VAR06@@YAXXZ,seam_forwarding
0x00450A80,??__Fg_UNUSED_SPRITES_VAR06@@YAXXZ,seam_forwarding
0x00450AA0,??__Eg_UNUSED_SPRITES_VAR07@@YAXXZ,seam_forwarding
0x00450AD0,??__Fg_UNUSED_SPRITES_VAR07@@YAXXZ,seam_forwarding
0x00450AF0,??__Eg_UNUSED_SPRITES_VAR08@@YAXXZ,seam_forwarding
0x00450B20,??__Fg_UNUSED_SPRITES_VAR08@@YAXXZ,seam_forwarding
0x00450B40,??__Eg_UNUSED_SPRITES_VAR09@@YAXXZ,seam_forwarding
0x00450B70,??__Fg_UNUSED_SPRITES_VAR09@@YAXXZ,seam_forwarding
0x00450B90,??__Eg_UNUSED_SPRITES_VAR10@@YAXXZ,seam_forwarding
0x00450BC0,??__Fg_UNUSED_SPRITES_VAR10@@YAXXZ,seam_forwarding
0x00450BE0,??__Eg_UNUSED_SPRITE_VAR75@@YAXXZ,seam_forwarding
0x00450C00,??__Fg_UNUSED_SPRITE_VAR75@@YAXXZ,seam_forwarding
0x00450C10,??__Eg_UNUSED_SPRITE_VAR76@@YAXXZ,seam_forwarding
0x00450C30,??__Fg_UNUSED_SPRITE_VAR76@@YAXXZ,seam_forwarding
0x00450C40,??__Eg_UNUSED_SPRITE_VAR77@@YAXXZ,seam_forwarding
0x00450C60,??__Fg_UNUSED_SPRITE_VAR77@@YAXXZ,seam_forwarding
0x00450C70,??__Eg_UNUSED_SPRITE_VAR78@@YAXXZ,seam_forwarding
0x00450C90,??__Fg_UNUSED_SPRITE_VAR78@@YAXXZ,seam_forwarding
0x00450CA0,??__Eg_UNUSED_SPRITE_VAR79@@YAXXZ,seam_forwarding
0x00450CC0,??__Fg_UNUSED_SPRITE_VAR79@@YAXXZ,seam_forwarding
0x00450CD0,??__Eg_UNUSED_SPRITE_VAR80@@YAXXZ,seam_forwarding
0x00450CF0,??__Fg_UNUSED_SPRITE_VAR80@@YAXXZ,seam_forwarding
0x00450D00,??__Eg_UNUSED_SPRITE_VAR81@@YAXXZ,seam_forwarding
0x00450D20,??__Fg_UNUSED_SPRITE_VAR81@@YAXXZ,seam_forwarding
0x00450D30,??__Eg_UNUSED_SPRITE_VAR82@@YAXXZ,seam_forwarding
0x00450D50,??__Fg_UNUSED_SPRITE_VAR82@@YAXXZ,seam_forwarding
0x00450D60,??__Eg_UNUSED_SPRITE_VAR83@@YAXXZ,seam_forwarding
0x00450D80,??__Fg_UNUSED_SPRITE_VAR83@@YAXXZ,seam_forwarding
0x00450D90,??__Eg_BASEWIN_SPRITES@@YAXXZ,seam_forwarding
0x00450DC0,??__Fg_BASEWIN_SPRITES@@YAXXZ,seam_forwarding
0x00455E50,?load_deswin_sprites@@YAXXZ,straight_line
0x00456280,??_GGamma@@UAEPAXI@Z,straight_line
0x004562B0,??3Gamma@@SAXPAXI@Z,loop
0x004562C0,??__Eg_INFOWIN@@YAXXZ,seam_forwarding
0x004562E0,??__Fg_INFOWIN@@YAXXZ,seam_forwarding
0x004562F0,?UNK1@InfoWin@@QAEXXZ,straight_line
0x00458900,?change@InfoWin@@QAEXH@Z,straight_line
0x00458910,?on_redraw@InfoWin@@QAEXXZ,straight_line
0x00458920,?UNK3@InfoWin@@QAEXHH@Z,straight_line
0x00459280,?reset@InfoWin@@QAEXXZ,straight_line
0x00459560,??__Eg_MAININTERFACE@@YAXXZ,seam_forwarding
